,name,license_type,city,county,zip
29,CVS PHARMACY #9694 ,License Type: Pharmacy (Community),PASADENA, LOS ANGELES, 91104
30,CVS PHARMACY #9706 ,License Type: Pharmacy (Community),NORTHRIDGE, LOS ANGELES, 91325
31,CVS PHARMACY #9717 ,License Type: Pharmacy (Community),NORTH HOLLYWOOD, LOS ANGELES, 91606
32,CVS PHARMACY #9775 ,License Type: Pharmacy (Community),PACIFIC PALISADES, LOS ANGELES, 90272
33,CVS PHARMACY #9848 ,License Type: Pharmacy (Community),PASADENA, LOS ANGELES, 91103
34,CVS PHARMACY NO 4789 ,License Type: Pharmacy (Community),NORTH HOLLYWOOD, LOS ANGELES, 91606
35,CVS PHY #8870 ,License Type: Pharmacy (Community),PARAMOUNT, LOS ANGELES, 90723
36,CVS/PHARMACY # 16095 ,License Type: Pharmacy (Community),NORTH HOLLYWOOD, LOS ANGELES, 91606
37,CVS/PHARMACY # 16097 ,License Type: Pharmacy (Community),NORTHRIDGE, LOS ANGELES, 91324
38,CVS/PHARMACY # 16206 ,License Type: Pharmacy (Community),PALMDALE, LOS ANGELES, 93551
39,CVS/PHARMACY # 16319 ,License Type: Pharmacy (Community),PASADENA, LOS ANGELES, 91101
40,CVS/PHARMACY # 16673 ,License Type: Pharmacy (Community),PASADENA, LOS ANGELES, 91107
41,CVS/PHARMACY # 16680 ,License Type: Pharmacy (Community),NORWALK, LOS ANGELES, 90650
42,CVS/PHARMACY # 16761 ,License Type: Pharmacy (Community),NORWALK, LOS ANGELES, 90650
43,CVS/PHARMACY # 17113 ,License Type: Pharmacy (Community),NORTHRIDGE, LOS ANGELES, 91325
44,CVS/PHARMACY # 17415 ,License Type: Pharmacy (Community),PALMDALE, LOS ANGELES, 93552
45,CYNOB PHARMACY LLC ,License Type: Pharmacy (Community),NORWALK, LOS ANGELES, 90650
46,DEVONSHIRE MEDICAL PHARMACY ,License Type: Pharmacy (Community),NORTHRIDGE, LOS ANGELES, 91325
47,DORADO PHARMACY ,License Type: Pharmacy (Community),PACOIMA, LOS ANGELES, 91331
48,DUOMO PHARMACY ,License Type: Pharmacy (Community),NORTH HOLLYWOOD, LOS ANGELES, 91606
49,E R PHARMACY RX ,License Type: Pharmacy (Community),NORTHRIDGE, LOS ANGELES, 91324
50,EL CAMINO PHARMACY ,License Type: Pharmacy (Community),NORTH HOLLYWOOD, LOS ANGELES, 91606
51,EXCLUSIVE MEDICAL PHARMACY ,License Type: Pharmacy (Community),PASADENA, LOS ANGELES, 91101
52,FAIRMONT PHARMACY ,License Type: Pharmacy (Community),PASADENA, LOS ANGELES, 91105
53,FOBI COMPREHENSIVE PHARMACY #1 ,License Type: Pharmacy (Community),PARAMOUNT, LOS ANGELES, 90723
54,GARFIELD BEACH CVS LLC D/B/A CVS/PHARMACY #10857 ,License Type: Pharmacy (Community),PASADENA, LOS ANGELES, 91107
55,GOOD DRUGS ,License Type: Pharmacy (Community),PASADENA, LOS ANGELES, 91104
56,GREAT EARTH COMPOUNDS ,License Type: Pharmacy (Community),PASADENA, LOS ANGELES, 91103
57,GREYWELL PHARMACY ,License Type: Pharmacy (Community),NORTH HOLLYWOOD, LOS ANGELES, 91602
58,HOPE PHARMACY ,License Type: Pharmacy (Community),NORTHRIDGE, LOS ANGELES, 91324
59,HYE PHARMACY INC ,License Type: Pharmacy (Community),NORTH HOLLYWOOD, LOS ANGELES, 91606
60,ILAB PHARMACY ,License Type: Pharmacy (Community),PALMDALE, LOS ANGELES, 93551
61,KAISER PERMANENTE ONCOLOGY PHY #251 ,License Type: Pharmacy (Community),PANORAMA CITY, LOS ANGELES, 91402
62,KAISER PERMANENTE PHARMACY ,License Type: Pharmacy (Community),PANORAMA CITY, LOS ANGELES, 91402
63,KAISER PERMANENTE PHARMACY #252 ,License Type: Pharmacy (Community),PANORAMA CITY, LOS ANGELES, 91402
64,KAISER PERMANENTE PHARMACY #253 ,License Type: Pharmacy (Community),PANORAMA CITY, LOS ANGELES, 91402
65,KAISER PERMANENTE PHARMACY #264 ,License Type: Pharmacy (Community),NORTH HOLLYWOOD, LOS ANGELES, 91601
66,KAISER PERMANENTE PHARMACY #279 ,License Type: Pharmacy (Community),PANORAMA CITY, LOS ANGELES, 91402
67,KAISER PERMANENTE PHARMACY #288 ,License Type: Pharmacy (Community),PALMDALE, LOS ANGELES, 93552
68,KAISER PERMANENTE PHRMCY #041 ,License Type: Pharmacy (Community),PASADENA, LOS ANGELES, 91107
69,KNOLLS PHARMACY ,License Type: Pharmacy (Community),PACIFIC PALISADES, LOS ANGELES, 90272
70,LA FAMILIA PHARMACY ,License Type: Pharmacy (Community),NORWALK, LOS ANGELES, 90650
71,LAUREL CARE PHARMACY ,License Type: Pharmacy (Community),PACOIMA, LOS ANGELES, 91331
72,LIRA'S PHARMACY INC ,License Type: Pharmacy (Community),PANORAMA CITY, LOS ANGELES, 91402
73,MARKET PHARMACY ,License Type: Pharmacy (Community),NORTHRIDGE, LOS ANGELES, 91324
74,MARKET PHARMACY LTC ,License Type: Pharmacy (Community),NORTHRIDGE, LOS ANGELES, 91324
75,MED ZONE PHARMACY ,License Type: Pharmacy (Community),NORTHRIDGE, LOS ANGELES, 91325
76,MED-CENTURY PHARMACY ,License Type: Pharmacy (Community),NORTHRIDGE, LOS ANGELES, 91343
77,MEDICAL CENTER PHARMACY ,License Type: Pharmacy (Community),NORTHRIDGE, LOS ANGELES, 91325
78,MEDICAL GROUP PHARMACY ,License Type: Pharmacy (Community),PANORAMA CITY, LOS ANGELES, 91402
79,MICHAELS PHARMACY ,License Type: Pharmacy (Community),PASADENA, LOS ANGELES, 91106
80,MINTWOOD PHARMACY ,License Type: Pharmacy (Community),PASADENA, LOS ANGELES, 91101
81,MY RX PHARMACY ,License Type: Pharmacy (Community),NORTH HOLLYWOOD, LOS ANGELES, 91605
82,NEW CENTURY PHARMACY ,License Type: Pharmacy (Community),PANORAMA CITY, LOS ANGELES, 91402
83,NEXTRX ,License Type: Pharmacy (Community),PALMDALE, LOS ANGELES, 93551
84,NO HOLLYWOOD MEDICAL ARTS PHARMACY INC ,License Type: Pharmacy (Community),NORTH HOLLYWOOD, LOS ANGELES, 91602
85,NORMANDY PHARMACY ,License Type: Pharmacy (Community),NORTH HOLLYWOOD, LOS ANGELES, 91605
86,NORTHRIDGE CENTER PHARMACY ,License Type: Pharmacy (Community),NORTHRIDGE, LOS ANGELES, 91325
87,NORTHRIDGE PHARMACY ,License Type: Pharmacy (Community),NORTHRIDGE, LOS ANGELES, 91324
88,NORTHRIDGE PLAZA PHARMACY ,License Type: Pharmacy (Community),NORTHRIDGE, LOS ANGELES, 91324
89,NORWALK PHARMACY ,License Type: Pharmacy (Community),NORWALK, LOS ANGELES, 90650
90,NOVA PHARMACY ,License Type: Pharmacy (Community),Accusation filed, LOS ANGELES, 91106
91,OLD PASADENA PHARMACY ,License Type: Pharmacy (Community),PASADENA, LOS ANGELES, 91105
92,PALI-RX ,License Type: Pharmacy (Community),PACIFIC PALISADES, LOS ANGELES, 90272
93,PALISADES COMPOUNDING PHARMACY ,License Type: Pharmacy (Community),PACIFIC PALISADES, LOS ANGELES, 90272
94,PALMDALE MEDICAL PHARMACY ,License Type: Pharmacy (Community),PALMDALE, LOS ANGELES, 93551
95,PARAMOUNT FAMILY PHARMACY ,License Type: Pharmacy (Community),PARAMOUNT, LOS ANGELES, 90723
96,PASADENA CITY PHARMACY INC ,License Type: Pharmacy (Community),PASADENA, LOS ANGELES, 91104
97,PHARMACA INTEGRATIVE PHARMACY INC ,License Type: Pharmacy (Community),PACIFIC PALISADES, LOS ANGELES, 90272
98,PHOENIX PHARMACY ,License Type: Pharmacy (Community),PASADENA, LOS ANGELES, 91104
99,PHOENIX PLAZA PHARMACY ,License Type: Pharmacy (Community),PASADENA, LOS ANGELES, 91105
100,PIONEER PHARMACY ,License Type: Pharmacy (Community),NORWALK, LOS ANGELES, 90650
101,PLAZA HOME CARE PHARMACY INC ,License Type: Pharmacy (Community),PASADENA, LOS ANGELES, 91105
102,POLY-MED PHARMACY ,License Type: Pharmacy (Community),NORTHRIDGE, LOS ANGELES, 91325
103,PRIMA PHARMACY ,License Type: Pharmacy (Community),NORTH HOLLYWOOD, LOS ANGELES, 91605
104,PRIORITY CARE PHARMACY ,License Type: Pharmacy (Community),NORTH HOLLYWOOD, LOS ANGELES, 91601
105,RALPHS PHARMACY 70300096 ,License Type: Pharmacy (Community),PASADENA, LOS ANGELES, 91101
106,RALPHS PHARMACY 70300127 ,License Type: Pharmacy (Community),NORTHRIDGE, LOS ANGELES, 91326
107,RALPHS PHARMACY 70300730 ,License Type: Pharmacy (Community),PASADENA, LOS ANGELES, 91107
108,RELIABLE REXALL PHARMACY ,License Type: Pharmacy (Community),NORTHRIDGE, LOS ANGELES, 91325
109,RITE AID 5505 ,License Type: Pharmacy (Community),NORWALK, LOS ANGELES, 90650
110,RITE AID 5512 ,License Type: Pharmacy (Community),PARAMOUNT, LOS ANGELES, 90723
111,RITE AID 5535 ,License Type: Pharmacy (Community),PASADENA, LOS ANGELES, 91107
112,RITE AID 5549 ,License Type: Pharmacy (Community),PACOIMA, LOS ANGELES, 91331
113,RITE AID 5563 ,License Type: Pharmacy (Community),PANORAMA CITY, LOS ANGELES, 91402
114,RITE AID 5574 ,License Type: Pharmacy (Community),NORTH HOLLYWOOD, LOS ANGELES, 91606
115,RITE AID 5575 ,License Type: Pharmacy (Community),NORTH HOLLYWOOD, LOS ANGELES, 91607
116,RITE AID 5844 ,License Type: Pharmacy (Community),PALMDALE, LOS ANGELES, 93552
117,RITE AID NO 5548 ,License Type: Pharmacy (Community),NORTHRIDGE, LOS ANGELES, 91325
118,RITE AID NO 6255 ,License Type: Pharmacy (Community),PASADENA, LOS ANGELES, 91106
119,RITE AID NO 6268 ,License Type: Pharmacy (Community),NORTHRIDGE, LOS ANGELES, 91343
120,RITE AID NO 6344 ,License Type: Pharmacy (Community),PASADENA, LOS ANGELES, 91104
121,RITE AID NO 6396 ,License Type: Pharmacy (Community),PALMDALE, LOS ANGELES, 93550
122,RITE AID NO 6400 ,License Type: Pharmacy (Community),PALMDALE, LOS ANGELES, 93551
123,RIVERSIDE DISCOUNT DRUGS ,License Type: Pharmacy (Community),Accusation filed, LOS ANGELES, 91607
124,RIVERSIDE PHARMACY & COMPOUNDING SHOP ,License Type: Pharmacy (Community),Probation, LOS ANGELES, 91602
125,SAM'S PHARMACY NO 10-4767 ,License Type: Pharmacy (Community),PALMDALE, LOS ANGELES, 93551
126,SAN ANTONIO PHARMACY ,License Type: Pharmacy (Community),NORWALK, LOS ANGELES, 90650
127,SANTA MARIA PHARMACY ,License Type: Pharmacy (Community),Accusation filed, LOS ANGELES, 90723
128,SANTA MARIA PHARMACY ,License Type: Pharmacy (Community),PARAMOUNT, LOS ANGELES, 90723
129,SAV-ON PHARMACY #1333 ,License Type: Pharmacy (Community),PALMDALE, LOS ANGELES, 93551
130,SCIENCE PHARMACEUTICAL ,License Type: Pharmacy (Community),NORTH HOLLYWOOD, LOS ANGELES, 91605
131,SCRIPTS ,License Type: Pharmacy (Community),NORTH HOLLYWOOD, LOS ANGELES, 91605
132,SHRINERS FOR CHILDREN AMBULATORY SURGICAL CENTER ,License Type: Pharmacy (Community),PASADENA, LOS ANGELES, 91105
133,ST LUKE PHARMACY INC ,License Type: Pharmacy (Community),PARAMOUNT, LOS ANGELES, 90723
134,ST LUKE PHARMACY INC ,License Type: Pharmacy (Community),PARAMOUNT, LOS ANGELES, 90723
135,ST LUKE PROFESSIONAL PHARMACY ,License Type: Pharmacy (Community),PASADENA, LOS ANGELES, 91107
136,ST MARY PHARMACY ,License Type: Pharmacy (Community),NORTHRIDGE, LOS ANGELES, 91325
137,STUDENT HEALTH CTR NORTHRIDGE ,License Type: Pharmacy (Government Owned Community),NORTHRIDGE, LOS ANGELES, 91330
138,SUPERIOR PHARMACY ,License Type: Pharmacy (Community),NORTH HOLLYWOOD, LOS ANGELES, 91606
139,SUPERIOR PHARMACY II ,License Type: Pharmacy (Community),NORTH HOLLYWOOD, LOS ANGELES, 91606
140,SUPREME CARE PHARMACY ,License Type: Pharmacy (Community),NORTH HOLLYWOOD, LOS ANGELES, 91606
141,THE QR PHARMACY ,License Type: Pharmacy (Community),NORTH HOLLYWOOD, LOS ANGELES, 91606
142,UNICARE PHARMACY & SUPPLY INC ,License Type: Pharmacy (Community),PASADENA, LOS ANGELES, 91105
143,USC KENNETH NORRIS JR CANCER HOSPITAL ,License Type: Pharmacy (Community),PASADENA, LOS ANGELES, 91105
144,VAN NUYS MEDICAL PHARMACY INC ,License Type: Pharmacy (Community),PANORAMA CITY, LOS ANGELES, 91402
145,VCH PMQ PHARMACY 1 ,License Type: Pharmacy (Community),NORTH HOLLYWOOD, LOS ANGELES, 91605
146,VONS PHARMACY #2152 ,License Type: Pharmacy (Community),PASADENA, LOS ANGELES, 91105
147,VONS PHARMACY #2858 ,License Type: Pharmacy (Community),PASADENA, LOS ANGELES, 91107
148,VONS PHARMACY #3017 ,License Type: Pharmacy (Community),PALMDALE, LOS ANGELES, 93551
149,WAL MART PHARMACY 10 2110 ,License Type: Pharmacy (Community),PARAMOUNT, LOS ANGELES, 90723
150,WAL-MART PHARMACY #10-1660 ,License Type: Pharmacy (Community),PALMDALE, LOS ANGELES, 93551
151,WAL-MART PHARMACY 10-5605 ,License Type: Pharmacy (Community),PANORAMA CITY, LOS ANGELES, 91402
152,WALGREENS #06347 ,License Type: Pharmacy (Community),NORTHRIDGE, LOS ANGELES, 91324
153,WALGREENS #06976 ,License Type: Pharmacy (Community),PALMDALE, LOS ANGELES, 93552
154,WALGREENS #09139 ,License Type: Pharmacy (Community),PASADENA, LOS ANGELES, 91101
155,WALGREENS #09491 ,License Type: Pharmacy (Community),NORTH HOLLYWOOD, LOS ANGELES, 91601
156,WALGREENS #10764 ,License Type: Pharmacy (Community),PASADENA, LOS ANGELES, 91107
157,WALGREENS #11243 ,License Type: Pharmacy (Community),NORWALK, LOS ANGELES, 90650
158,WALGREENS #11442 ,License Type: Pharmacy (Community),PASADENA, LOS ANGELES, 91101
159,WALMART PHARMACY #10-5164 ,License Type: Pharmacy (Community),NORWALK, LOS ANGELES, 90650
160,WALMART PHARMACY 10-5689 ,License Type: Pharmacy (Community),PALMDALE, LOS ANGELES, 93551
161,WALMART PHARMACY NO 10-2568 ,License Type: Pharmacy (Community),PANORAMA CITY, LOS ANGELES, 91402
162,WALMART PHARMACY NO 10-2950 ,License Type: Pharmacy (Community),PALMDALE, LOS ANGELES, 93552
163,WASHINGTON PHARMACY ,License Type: Pharmacy (Community),PASADENA, LOS ANGELES, 91104
