,name,license_type,city,county,zip
57,KAISER PERMANENTE PHARMACY #260 ,License Type: Pharmacy (Community),LANCASTER, LOS ANGELES, 93534
58,KAISER PERMANENTE PHARMACY #260C ,License Type: Pharmacy (Community),LANCASTER, LOS ANGELES, 93534
59,KAISER PERMANENTE PHARMACY 254 ,License Type: Pharmacy (Community),LANCASTER, LOS ANGELES, 93534
60,LA COUNTY SHERIFF'S DEPT MED SERVICES ,License Type: Correctional Pharmacy,LYNWOOD, LOS ANGELES, 90262
61,LONG BEACH COMP HEALTH CTR PHY ,License Type: Pharmacy (Government Owned Community),LONG BEACH, LOS ANGELES, 90813
62,LONG BEACH MEMORIAL MEDICAL CENTER OUTPATIENT PHARMACY ,License Type: Pharmacy (Community),LONG BEACH, LOS ANGELES, 90806
63,LOS ANGELES COUNTY HIGH DESERT REGIONAL HEALTH CENTER PHARMACY ,License Type: Pharmacy (Government Owned Community),LANCASTER, LOS ANGELES, 93535
64,LYNWOOD COMMUNITY PHARMACY ,License Type: Pharmacy (Community),LYNWOOD, LOS ANGELES, 90262
65,MARINA DEL REY PHARMACY ,License Type: Pharmacy (Community),MARINA DEL REY, LOS ANGELES, 90292
66,MARINA PHARMACY ,License Type: Pharmacy (Community),MARINA DEL REY, LOS ANGELES, 90292
67,MEDCOMPOUNDERS PHARMACY ,License Type: Pharmacy (Community),LONG BEACH, LOS ANGELES, 90807
68,MEDICAL MALL PHARMACY ,License Type: Pharmacy (Community),LONG BEACH, LOS ANGELES, 90813
69,MILLER CHILDRENS PHARMACY ,License Type: Pharmacy (Community),LONG BEACH, LOS ANGELES, 90801
70,MISSION PHARMACY ,License Type: Pharmacy (Community),LONG BEACH, LOS ANGELES, 90813
71,NEW PHNOM PICH PHARMACY INC ,License Type: Pharmacy (Community),LONG BEACH, LOS ANGELES, 90804
72,NTM PHARMACY ,License Type: Pharmacy (Community),LONG BEACH, LOS ANGELES, 90804
73,PACIFIC PLAZA PHARMACY ,License Type: Pharmacy (Community),LONG BEACH, LOS ANGELES, 90806
74,PACIFIC VIEW PHARMACY ,License Type: Pharmacy (Community),LONG BEACH, LOS ANGELES, 90806
75,PAVILIONS  PHARMACY #2203 ,License Type: Pharmacy (Community),LONG BEACH, LOS ANGELES, 90808
76,PCH MEDICAL PHARMACY ,License Type: Pharmacy (Community),LONG BEACH, LOS ANGELES, 90806
77,PHNOM PICH PHARMACY INC ,License Type: Pharmacy (Community),LONG BEACH, LOS ANGELES, 90804
78,PMD PHARMACY ,License Type: Pharmacy (Community),LANCASTER, LOS ANGELES, 93534
79,QUALITY SPECIALTY PHARMACY ,License Type: Pharmacy (Community),LOMITA, LOS ANGELES, 90717
80,RALPHS PHARMACY 70300058 ,License Type: Pharmacy (Community),LONG BEACH, LOS ANGELES, 90808
81,RALPHS PHARMACY 70300178 ,License Type: Pharmacy (Community),LONG BEACH, LOS ANGELES, 90803
82,RALPHS PHARMACY 70300196 ,License Type: Pharmacy (Community),LONG BEACH, LOS ANGELES, 90807
83,RALPHS PHARMACY 70300279 ,License Type: Pharmacy (Community),MARINA DEL REY, LOS ANGELES, 90292
84,RALPHS PHARMACY 70300280 ,License Type: Pharmacy (Community),MARINA DEL REY, LOS ANGELES, 90292
85,REGIONAL CARE PHARMACY INC ,License Type: Pharmacy (Community),LANCASTER, LOS ANGELES, 93535
86,RITE AID 5476 ,License Type: Pharmacy (Community),LYNWOOD, LOS ANGELES, 90262
87,RITE AID 5518 ,License Type: Pharmacy (Community),LONG BEACH, LOS ANGELES, 90802
88,RITE AID 5520 ,License Type: Pharmacy (Community),LONG BEACH, LOS ANGELES, 90804
89,RITE AID 5521 ,License Type: Pharmacy (Community),LONG BEACH, LOS ANGELES, 90807
90,RITE AID 5523 ,License Type: Pharmacy (Community),LONG BEACH, LOS ANGELES, 90815
91,RITE AID 5840 ,License Type: Pharmacy (Community),LANCASTER, LOS ANGELES, 93534
92,RITE AID NO 5519 ,License Type: Pharmacy (Community),LONG BEACH, LOS ANGELES, 90803
93,RITE AID NO 6219 ,License Type: Pharmacy (Community),LONG BEACH, LOS ANGELES, 90803
94,RITE AID NO 6346 ,License Type: Pharmacy (Community),LONG BEACH, LOS ANGELES, 90802
95,RITE AID NO 6371 ,License Type: Pharmacy (Community),LONG BEACH, LOS ANGELES, 90806
96,SAMS PHARMACY NO 10 6613 ,License Type: Pharmacy (Community),LONG BEACH, LOS ANGELES, 90808
97,SANTA ELENA PHARMACY ,License Type: Pharmacy (Community),LYNWOOD, LOS ANGELES, 90262
98,SAV-ON PHARMACY #1322 ,License Type: Pharmacy (Community),LANCASTER, LOS ANGELES, 93534
99,SPECTRUM PHARMACY ,License Type: Pharmacy (Community),LONG BEACH, LOS ANGELES, 90813
100,SPRING PARK PHARMACY INC ,License Type: Pharmacy (Community),LONG BEACH, LOS ANGELES, 90815
101,ST MARY PHARMACY ,License Type: Pharmacy (Community),LONG BEACH, LOS ANGELES, 90806
102,STUDENT HEALTH SERVICE ,License Type: Pharmacy (Government Owned Community),LONG BEACH, LOS ANGELES, 90840
103,SUPER CARE DRUGS MALIBU ,License Type: Pharmacy (Community),MALIBU, LOS ANGELES, 90265
104,T & C PHARMACY ,License Type: Pharmacy (Community),LONG BEACH, LOS ANGELES, 90804
105,TEN PHARMACY ,License Type: Pharmacy (Community),LONG BEACH, LOS ANGELES, 90813
106,THRIFTY PAYLESS INC RITE AID #5525 ,License Type: Pharmacy (Community),LONG BEACH, LOS ANGELES, 90804
107,THU PHARMACY ,License Type: Pharmacy (Community),LAWNDALE, LOS ANGELES, 90260
108,TODD CANCER PAVILION PHARMACY ,License Type: Pharmacy (Community),LONG BEACH, LOS ANGELES, 90806
109,VALLEY PHARMACY ,License Type: Pharmacy (Community),Probation Terminated/Completed, LOS ANGELES, 93534
110,VERMILLIONS DRUG #3 ,License Type: Pharmacy (Community),LONG BEACH, LOS ANGELES, 90813
111,VILLAGE ROAD PHARMACY ,License Type: Pharmacy (Community),LONG BEACH, LOS ANGELES, 90808
112,VM PHARMACY #02 ,License Type: Pharmacy (Community),LONG BEACH, LOS ANGELES, 90815
113,VONS PHARMACY #2029 ,License Type: Pharmacy (Community),LANCASTER, LOS ANGELES, 93536
114,VONS PHARMACY #2861 ,License Type: Pharmacy (Community),LONG BEACH, LOS ANGELES, 90802
115,VONS PHARMACY #3519 ,License Type: Pharmacy (Community),LONG BEACH, LOS ANGELES, 90807
116,WAL-MART PHARMACY 10-1563 ,License Type: Pharmacy (Community),LANCASTER, LOS ANGELES, 93534
117,WALGREENS #05650 ,License Type: Pharmacy (Community),LONG BEACH, LOS ANGELES, 90806
118,WALGREENS #06017 ,License Type: Pharmacy (Community),Accusation filed, LOS ANGELES, 93536
119,WALGREENS #06018 ,License Type: Pharmacy (Community),LANCASTER, LOS ANGELES, 93535
120,WALGREENS #06249 ,License Type: Pharmacy (Community),LYNWOOD, LOS ANGELES, 90262
121,WALGREENS #07070 ,License Type: Pharmacy (Community),MARINA DEL REY, LOS ANGELES, 90292
122,WALGREENS #07244 ,License Type: Pharmacy (Community),LONG BEACH, LOS ANGELES, 90807
123,WALGREENS #07343 ,License Type: Pharmacy (Community),LANCASTER, LOS ANGELES, 93536
124,WALGREENS #07832 ,License Type: Pharmacy (Community),LONG BEACH, LOS ANGELES, 90804
125,WALGREENS #07870 ,License Type: Pharmacy (Community),LONG BEACH, LOS ANGELES, 90802
126,WALGREENS #09685 ,License Type: Pharmacy (Community),MANHATTAN BEACH, LOS ANGELES, 90266
127,WALGREENS #10692 ,License Type: Pharmacy (Community),LANCASTER, LOS ANGELES, 93534
128,WALMART PHARMACY 10-4101 ,License Type: Pharmacy (Community),LONG BEACH, LOS ANGELES, 90805
129,WALMART PHARMACY NO 10-2951 ,License Type: Pharmacy (Community),LANCASTER, LOS ANGELES, 93535
130,WALMART PHARMACY NO 10-3477 ,License Type: Pharmacy (Community),LONG BEACH, LOS ANGELES, 90808
131,WARDS PHARMACY ,License Type: Pharmacy (Community),LONG BEACH, LOS ANGELES, 90802
132,YEE'S PRESCRIPTION PHARMACY ,License Type: Pharmacy (Community),LONG BEACH, LOS ANGELES, 90804
