,name,license_type,city,county,zip
24,GARFIELD BEACH CVS LLC D/B/A CVS/PHARMACY # 11184 ,License Type: Pharmacy (Community),SUN VALLEY, LOS ANGELES, 91352
25,KAISER PERMANENTE PHARMACY #127 ,License Type: Pharmacy (Community),SIGNAL HILL, LOS ANGELES, 90755
26,MEDEX PHARMACIES ,License Type: Pharmacy (Community),SUNLAND, LOS ANGELES, 91040
27,MEDRX PHARMACY ,License Type: Pharmacy (Community),TARZANA, LOS ANGELES, 91356
28,MERCY SOUTH GATE PHARMACY ,License Type: Pharmacy (Community),SOUTH GATE, LOS ANGELES, 90280
29,NORMS PHARMACY ,License Type: Pharmacy (Community),TARZANA, LOS ANGELES, 91356
30,OLIVE TREE PHARMACY ,License Type: Pharmacy (Community),SYLMAR, LOS ANGELES, 91342
31,OLIVE VIEW MED CTR PHCY II ,License Type: Pharmacy (Government Owned Community),SYLMAR, LOS ANGELES, 91342
32,OPTION CARE ,License Type: Pharmacy (Community),SUN VALLEY, LOS ANGELES, 91352
33,ORGLIFE CARE PHARMACY INC DBA ORGLIFE PHARMACY ,License Type: Pharmacy (Community),STUDIO CITY, LOS ANGELES, 91604
34,PAVILIONS PHARMACY #2228 ,License Type: Pharmacy (Community),SOUTH PASADENA, LOS ANGELES, 91030
35,RALPHS PHARMACY 70300021 ,License Type: Pharmacy (Community),SOUTH PASADENA, LOS ANGELES, 91030
36,RALPHS PHARMACY 70300701 ,License Type: Pharmacy (Community),STUDIO CITY, LOS ANGELES, 91604
37,RALPHS PHARMACY 70300757 ,License Type: Pharmacy (Community),STEVENSON RANCH, LOS ANGELES, 91381
38,RITE AID 5484 ,License Type: Pharmacy (Community),SOUTH GATE, LOS ANGELES, 90280
39,RITE AID 5531 ,License Type: Pharmacy (Community),SOUTH PASADENA, LOS ANGELES, 91030
40,RITE AID 5532 ,License Type: Pharmacy (Community),SUNLAND, LOS ANGELES, 91040
41,RITE AID 5552 ,License Type: Pharmacy (Community),SYLMAR, LOS ANGELES, 91342
42,RITE AID NO 5573 ,License Type: Pharmacy (Community),STUDIO CITY, LOS ANGELES, 91604
43,RONCO DRUGS ,License Type: Pharmacy (Community),TARZANA, LOS ANGELES, 91356
44,SAM'S PHARMACY #10-6626 ,License Type: Pharmacy (Community),SOUTH GATE, LOS ANGELES, 90280
45,SAV-ON PHARMACY #142 ,License Type: Pharmacy (Community),SOUTH GATE, LOS ANGELES, 90280
46,SOUTH GATE PHARMACY ,License Type: Pharmacy (Community),SOUTH GATE, LOS ANGELES, 90280
47,STANFRED DRUGS ,License Type: Pharmacy (Community),SUN VALLEY, LOS ANGELES, 91352
48,STUDIO PHARMACY ,License Type: Pharmacy (Community),STUDIO CITY, LOS ANGELES, 91604
49,SUN VALLEY MEDICAL PHARMACY ,License Type: Pharmacy (Community),SUN VALLEY, LOS ANGELES, 91352
50,SUNLAND PHARMACY INCORPORATED ,License Type: Pharmacy (Community),SUN VALLEY, LOS ANGELES, 91352
51,T & T PHARMACY ,License Type: Pharmacy (Community),SOUTH GATE, LOS ANGELES, 90280
52,TAMPA PLAZA PHARMACY ,License Type: Pharmacy (Community),TARZANA, LOS ANGELES, 91356
53,TARZANA CARE PHARMACY & COMPOUNDING CENTER ,License Type: Pharmacy (Community),TARZANA, LOS ANGELES, 91356
54,TARZANA PLAZA PHARMACY ,License Type: Pharmacy (Community),TARZANA, LOS ANGELES, 91356
55,TARZANA WELLNESS PHARMACY ,License Type: Pharmacy (Community),TARZANA, LOS ANGELES, 91356
56,THE MEDICINE CABINET # 3 ,License Type: Pharmacy (Community),SOUTH GATE, LOS ANGELES, 90280
57,THE MEDICINE SHOPPE ,License Type: Pharmacy (Community),TARZANA, LOS ANGELES, 91356
58,TOLUCA PHARMACY ,License Type: Pharmacy (Community),STUDIO CITY, LOS ANGELES, 91604
59,VENTANA PHARMACY ,License Type: Pharmacy (Community),TARZANA, LOS ANGELES, 91356
60,VERDUGO CARE PHARMACY ,License Type: Pharmacy (Community),SUN VALLEY, LOS ANGELES, 91352
61,WAL-MART PHARMACY 10-2297 ,License Type: Pharmacy (Community),STEVENSON RANCH, LOS ANGELES, 91381
62,WALGREENS #01813 ,License Type: Pharmacy (Community),TARZANA, LOS ANGELES, 91356
63,WALGREENS #09029 ,License Type: Pharmacy (Community),TARZANA, LOS ANGELES, 91335
64,WALGREENS #10262 ,License Type: Pharmacy (Community),SOUTH GATE, LOS ANGELES, 90280
65,WALGREENS #11918 ,License Type: Pharmacy (Community),STUDIO CITY, LOS ANGELES, 91604
66,WALMART PHARMACY 10-3180 ,License Type: Pharmacy (Community),SOUTH GATE, LOS ANGELES, 90280
