,name,license_type,city,county,zip
23,CVS PHARMACY #2958 ,License Type: Pharmacy (Community),ENCINO, LOS ANGELES, 91436
24,CVS PHARMACY #8831 ,License Type: Pharmacy (Community),HAWTHORNE, LOS ANGELES, 90250
25,CVS PHARMACY #8860 ,License Type: Pharmacy (Community),HAWTHORNE, LOS ANGELES, 90250
26,CVS PHARMACY #9564 ,License Type: Pharmacy (Community),GARDENA, LOS ANGELES, 90247
27,CVS PHARMACY #9589 ,License Type: Pharmacy (Community),HAWAIIAN GARDENS, LOS ANGELES, 90716
28,CVS PHARMACY #9614 ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91205
29,CVS PHARMACY #9655 ,License Type: Pharmacy (Community),GRANADA HILLS, LOS ANGELES, 91344
30,CVS PHARMACY #9677 ,License Type: Pharmacy (Community),ENCINO, LOS ANGELES, 91316
31,CVS PHARMACY #9730 ,License Type: Pharmacy (Community),HACIENDA HEIGHTS, LOS ANGELES, 91745
32,CVS PHARMACY #9733 ,License Type: Pharmacy (Community),GLENDORA, LOS ANGELES, 91740
33,CVS PHARMACY #9787 ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91204
34,CVS PHARMACY NO 5809 ,License Type: Pharmacy (Community),HAWTHORNE, LOS ANGELES, 90250
35,CVS/PHARMACY # 16093 ,License Type: Pharmacy (Community),GARDENA, LOS ANGELES, 90247
36,CVS/PHARMACY # 17354 ,License Type: Pharmacy (Community),HAWTHORNE, LOS ANGELES, 90250
37,CVS/PHARMACY # 17375 ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91210
38,CVS/PHARMACY # 17395 ,License Type: Pharmacy (Community),GRANADA HILLS, LOS ANGELES, 91344
39,CVS/PHARMACY #09851 ,License Type: Pharmacy (Community),GLENDORA, LOS ANGELES, 91741
40,CVS/PHARMACY #09978 ,License Type: Pharmacy (Community),GRANADA HILLS, LOS ANGELES, 91344
41,DELTA DRUGS ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91204
42,DIAL PHARMACY ,License Type: Pharmacy (Community),GARDENA, LOS ANGELES, 90248
43,DORAN PHARMACY INC ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91206
44,DR IKES PHARMACARE ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91202
45,DRUG CENTER PHARMACY ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91205
46,DRUG CENTER PHARMACY II ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91206
47,DRUG WORKS PHARMACY ,License Type: Pharmacy (Community),HAWAIIAN GARDENS, LOS ANGELES, 90716
48,DRUGS R US ,License Type: Pharmacy (Community),GRANADA HILLS, LOS ANGELES, 91344
49,EAST REMEDY PHARMACY ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91205
50,ECONO PHARMACY ,License Type: Pharmacy (Community),GARDENA, LOS ANGELES, 90249
51,ENCINO CARE PHARMACY ,License Type: Pharmacy (Community),ENCINO, LOS ANGELES, 91436
52,ENCINO CARE PHARMACY II ,License Type: Pharmacy (Community),Public Reprimand, LOS ANGELES, 91436
53,ENCINO FAMILY PHARMACY ,License Type: Pharmacy (Community),ENCINO, LOS ANGELES, 91436
54,ENCINO MEDICAL PHARMACY ,License Type: Pharmacy (Community),ENCINO, LOS ANGELES, 91316
55,ENCINO PHARMACY_AKA MDR PHARMACEUTICAL CARE ,License Type: Pharmacy (Community),ENCINO, LOS ANGELES, 91316
56,ENOVEX PHARMACY ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91202
57,EVERGREEN SHOP PHARMACY ,License Type: Pharmacy (Community),GLENDORA, LOS ANGELES, 91741
58,FARMA PHARMACEUTICALS INC ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91203
59,FIFTEEN SIXTY PHARMACY ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91206
60,FIRST STOP PHARMACY ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91206
61,FOOTHILL MEDICAL PLAZA PHARMACY ,License Type: Pharmacy (Community),GLENDORA, LOS ANGELES, 91740
62,GARDENA CENTER PHARMACY ,License Type: Pharmacy (Community),GARDENA, LOS ANGELES, 90249
63,GARDENA PHARMACY ,License Type: Pharmacy (Community),GARDENA, LOS ANGELES, 90249
64,GARDENA PROFESSIONAL PHARMACY ,License Type: Pharmacy (Community),GARDENA, LOS ANGELES, 90247
65,GARFIELD BEACH CVS LLC D/B/A CVS/PHARMACY #10445 ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91203
66,GARFIELD BEACH CVS LLC D/B/A CVS/PHARMACY #11034 ,License Type: Pharmacy (Community),GRANADA HILLS, LOS ANGELES, 91344
67,GLENDALE PHARMACY ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91202
68,GLENDALE RX PHARMACY ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91205
69,GLENDALE URGENT CARE PHARMACY ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91205
70,GLENDALE WEST PHARMACY ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91205
71,GLENDORA MEDICAL PHARMACY ,License Type: Pharmacy (Community),Probation, LOS ANGELES, 91740
72,GLENMED PHARMACY ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91201
73,GLENVISTA PHARMACY ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91205
74,GLOBAL PHARMACY ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91201
75,GORDIAN MEDICAL III INC DBA ASTRO PHARMACY ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91205
76,GRAND AVENUE PHARMACIES ,License Type: Pharmacy (Community),HAWTHORNE, LOS ANGELES, 90250
77,HACIENDA HEIGHTS PHARMACY ,License Type: Pharmacy (Community),HACIENDA HEIGHTS, LOS ANGELES, 91745
78,HACIENDA PHARMACY ,License Type: Pharmacy (Community),HACIENDA HEIGHTS, LOS ANGELES, 91745
79,HAIG PHARMACY ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91205
80,HALLIBURTON PROFESSIONAL PHARMACY ,License Type: Pharmacy (Community),HACIENDA HEIGHTS, LOS ANGELES, 91745
81,HARVARD FAMILY PHARMACY ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91205
82,HAUGENS IDEAL PHARMACY ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91202
83,HAWTHORNE PROFESSIONAL PHARMACY ,License Type: Pharmacy (Community),HAWTHORNE, LOS ANGELES, 90250
84,HEALTHRX SPECIALTY PHARMACY ,License Type: Pharmacy (Community),GLENDORA, LOS ANGELES, 91740
85,HEIDI'S PHARMACY ,License Type: Pharmacy (Community),HACIENDA HEIGHTS, LOS ANGELES, 91745
86,HEP-C PHARMACY ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91202
87,HONOLULU PHARMACY ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91204
88,HOPE SPECIALTY PHARMACY ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91203
89,HYE PHARMACY INC ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91204
90,I & G PHARMACY ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91205
91,KAISER PERMANENTE PHARMACY ,License Type: Pharmacy (Community),HARBOR CITY, LOS ANGELES, 90710
92,KAISER PERMANENTE PHARMACY ,License Type: Pharmacy (Community),HARBOR CITY, LOS ANGELES, 90710
93,KAISER PERMANENTE PHARMACY #009 ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91203
94,KAISER PERMANENTE PHARMACY #108 ,License Type: Pharmacy (Community),GARDENA, LOS ANGELES, 90249
95,KAISER PERMANENTE PHARMACY #120 ,License Type: Pharmacy (Community),GARDENA, LOS ANGELES, 90248
96,KAISER PERMANENTE PHARMACY #122 ,License Type: Pharmacy (Community),HARBOR CITY, LOS ANGELES, 90710
97,KAISER PERMANENTE PHARMACY #30 ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91202
98,KAMASHIANS PHARMACY INC ,License Type: Pharmacy (Community),GRANADA HILLS, LOS ANGELES, 91344
99,KENNETH VILLAGE PHARMACY ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91201
100,KNOLLWOOD PHARMACY ,License Type: Pharmacy (Community),GRANADA HILLS, LOS ANGELES, 91344
101,LOS ANGELES CNTY HARBOR-UCLA FMC PHY ,License Type: Pharmacy (Government Owned Community),HARBOR CITY, LOS ANGELES, 90710
102,MAPLE PHARMACY ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91205
103,MAYERLING PHARMACY INC ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91203
104,MED ZONE PHARMACY ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91207
105,MEDELLA PHARMACY ,License Type: Pharmacy (Community),HACIENDA HEIGHTS, LOS ANGELES, 91745
106,MEDICAL TERRACE PHARMACY ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91206
107,MEDICINE SHOPPE #821 ,License Type: Pharmacy (Community),GRANADA HILLS, LOS ANGELES, 91344
108,MEIJI PHARMACY ,License Type: Pharmacy (Community),Probation Terminated/Completed, LOS ANGELES, 90247
109,MEMORIAL MEDICAL PHARMACY ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91204
110,MONARCH PHARMACY ,License Type: Pharmacy (Community),GLENDORA, LOS ANGELES, 91740
111,NELSON'S DRUG STORE ,License Type: Pharmacy (Community),GLENDORA, LOS ANGELES, 91741
112,NOOR PHARMACY ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91202
113,OAKDALE PHARMACY ,License Type: Pharmacy (Community),Public Reprimand, LOS ANGELES, 91316
114,OPTIMA CARE PHARMACY INC ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91201
115,OWL REXALL DRUG ,License Type: Pharmacy (Community),GLENDORA, LOS ANGELES, 91740
116,PACIFIC MEDICAL PHARMACY ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91202
117,PACIFIC MEDICAL PHARMACY 2 ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91206
118,PATIENT CARE PHARMACY ,License Type: Pharmacy (Community),HACIENDA HEIGHTS, LOS ANGELES, 91745
119,PERSONS COMPOUNDING PHARMACY ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91206
120,PET RUSH MED ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91202
121,PREFERRED COMPOUNDING PHARMACY ,License Type: Pharmacy (Community),GRANADA HILLS, LOS ANGELES, 91344
122,PRESCRIPTIONS UNLIMITED PHARMACY ,License Type: Pharmacy (Community),GARDENA, LOS ANGELES, 90247
123,PRESTIGE PHARMACY AND MEDICAL SUPPLIES ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91204
124,PRIMEMED PHARMACY INC ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91202
125,PUENTE HILLS PHARMACY ,License Type: Pharmacy (Community),HACIENDA HEIGHTS, LOS ANGELES, 91745
126,QUALITY SCRIPTS PHARMACY ,License Type: Pharmacy (Community),ENCINO, LOS ANGELES, 91316
127,RALPHS PHARMACY 70300111 ,License Type: Pharmacy (Community),GARDENA, LOS ANGELES, 90247
128,RALPHS PHARMACY 70300219 ,License Type: Pharmacy (Community),ENCINO, LOS ANGELES, 91436
129,RALPHS PHARMACY 70300645 ,License Type: Pharmacy (Community),EL SEGUNDO, LOS ANGELES, 90245
130,RALPHS PHARMACY 70300704 ,License Type: Pharmacy (Community),GRANADA HILLS, LOS ANGELES, 91344
131,REMEDY DRUGS ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91201
132,RILEYS PHARMACY ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91203
133,RITE AID 5470 ,License Type: Pharmacy (Community),EL SEGUNDO, LOS ANGELES, 90245
134,RITE AID 5471 ,License Type: Pharmacy (Community),GARDENA, LOS ANGELES, 90247
135,RITE AID 5537 ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91206
136,RITE AID 5553 ,License Type: Pharmacy (Community),GRANADA HILLS, LOS ANGELES, 91344
137,RITE AID 5592 ,License Type: Pharmacy (Community),HACIENDA HEIGHTS, LOS ANGELES, 91745
138,RITE AID NO 6413 ,License Type: Pharmacy (Community),HARBOR CITY, LOS ANGELES, 90710
139,ROYAL PHARMACY DRUGS ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91202
140,RUBIO PHARMACY INC ,License Type: Pharmacy (Community),ENCINO, LOS ANGELES, 91436
141,RX 911 PHARMACY ,License Type: Pharmacy (Community),Accusation filed, LOS ANGELES, 91205
142,RX CENTRAL ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91204
143,SAM'S PHARMACY 10-6617 ,License Type: Pharmacy (Community),GARDENA, LOS ANGELES, 90248
144,SAM'S PHARMACY NO 10-6240 ,License Type: Pharmacy (Community),GLENDORA, LOS ANGELES, 91740
145,SAN JOSE PHARMACY ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91204
146,SATELLITE MEDICATION DISPENSING ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91206
147,SAV-MOST PHARMACY ,License Type: Pharmacy (Community),GARDENA, LOS ANGELES, 90247
148,SAV-ON PHARMACY #108 ,License Type: Pharmacy (Community),GARDENA, LOS ANGELES, 90248
149,SAV-ON PHARMACY #601 ,License Type: Pharmacy (Community),GLENDORA, LOS ANGELES, 91740
150,SCRIPTSRUS PHARMACY ,License Type: Pharmacy (Community),ENCINO, LOS ANGELES, 91436
151,SHALOM COMPOUNDING PHARMACY ,License Type: Pharmacy (Community),ENCINO, LOS ANGELES, 91316
152,SHORELINE PHARMACEUTICALS INC ,License Type: Pharmacy (Community),ENCINO, LOS ANGELES, 91436
153,SIERRA PHARMACY ,License Type: Pharmacy (Community),GLENDORA, LOS ANGELES, 91741
154,SKILLED NURSING PHARMACY ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91201
155,SORTPAK PHARMACY ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91205
156,THANH PHARMACY INC ,License Type: Pharmacy (Community),HAWTHORNE, LOS ANGELES, 90250
157,THRIFTY PAYLESS INC DBA RITE AID #6756 ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91203
158,TRINITY PHARMACY ,License Type: Pharmacy (Community),GLENDORA, LOS ANGELES, 91740
159,USC VERDUGO HILLS PROFESSIONAL PHARMACY ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91208
160,VALLEY DRUG AND COMPOUNDING ,License Type: Pharmacy (Community),ENCINO, LOS ANGELES, 91316
161,VAN PARK PHARMACY ,License Type: Pharmacy (Community),GARDENA, LOS ANGELES, 90249
162,VENTURA CENTRAL PHARMACY INC ,License Type: Pharmacy (Community),ENCINO, LOS ANGELES, 91436
163,VERDUGO CLINIC PHARMACY ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91205
164,VONS PHARMACY #1625 ,License Type: Pharmacy (Community),GARDENA, LOS ANGELES, 90247
165,VONS PHARMACY #2169 ,License Type: Pharmacy (Community),GLENDORA, LOS ANGELES, 91740
166,VONS PHARMACY #2250 ,License Type: Pharmacy (Community),GRANADA HILLS, LOS ANGELES, 91344
167,VONS PHARMACY #2254 ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91204
168,WAL-MART PHARMACY 10-1941 ,License Type: Pharmacy (Community),GLENDORA, LOS ANGELES, 91740
169,WAL-MART PHARMACY 10-5604 ,License Type: Pharmacy (Community),HAWTHORNE, LOS ANGELES, 90250
170,WALGREENS #05566 ,License Type: Pharmacy (Community),GRANADA HILLS, LOS ANGELES, 91344
171,WALGREENS #05591 ,License Type: Pharmacy (Community),HARBOR CITY, LOS ANGELES, 90710
172,WALGREENS #06640 ,License Type: Pharmacy (Community),GLENDORA, LOS ANGELES, 91741
173,WALGREENS #07175 ,License Type: Pharmacy (Community),GARDENA, LOS ANGELES, 90247
174,WALGREENS #09137 ,License Type: Pharmacy (Community),HAWTHORNE, LOS ANGELES, 90250
175,WALGREENS #09882 ,License Type: Pharmacy (Community),EL SEGUNDO, LOS ANGELES, 90245
176,WALGREENS #10069 ,License Type: Pharmacy (Community),HAWTHORNE, LOS ANGELES, 90250
177,WALGREENS #11735 ,License Type: Pharmacy (Community),ENCINO, LOS ANGELES, 91436
178,WALGREENS #15469 ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91207
179,WELL CARE PHARMACY ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91202
180,WEST VAL PHARMACY ,License Type: Pharmacy (Community),ENCINO, LOS ANGELES, 91316
181,WESTCO DRUGS INC ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91202
182,WESTERN DRUG ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91201
183,WESTERN DRUG ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91204
184,WESTERN DRUG #5 ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91201
185,WESTERN DRUG MEDICAL SUPPLY ,License Type: Pharmacy (Community),GLENDALE, LOS ANGELES, 91204
186,ZELZAH PHARMACY ,License Type: Pharmacy (Community),ENCINO, LOS ANGELES, 91316
