,name,license_type,city,county,zip
41,CVS PHARMACY #9740 ,License Type: Pharmacy (Community),LA MIRADA, LOS ANGELES, 90638
42,CVS PHARMACY #9758 ,License Type: Pharmacy (Community),LA MIRADA, LOS ANGELES, 90638
43,CVS PHARMACY #9773 ,License Type: Pharmacy (Community),LA MIRADA, LOS ANGELES, 90638
44,CVS PHARMACY NO 4065 ,License Type: Pharmacy (Community),LA PUENTE, LOS ANGELES, 91744
45,CVS PHARMACY NO 5014 ,License Type: Pharmacy (Community),LAKEWOOD, LOS ANGELES, 90712
46,CVS/PHARMACY # 16060 ,License Type: Pharmacy (Community),LA VERNE, LOS ANGELES, 91750
47,CVS/PHARMACY # 16670 ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90301
48,CVS/PHARMACY # 16748 ,License Type: Pharmacy (Community),LAKEWOOD, LOS ANGELES, 90712
49,DRUG EMPORIUM #811 ,License Type: Pharmacy (Community),LA PUENTE, LOS ANGELES, 91748
50,DUTCH VILLAGE DRUG ,License Type: Pharmacy (Community),LAKEWOOD, LOS ANGELES, 90712
51,DUTCH VILLAGE DRUG INC ,License Type: Pharmacy (Community),LAKEWOOD, LOS ANGELES, 90713
52,DUTCH VILLAGE DRUGS ,License Type: Pharmacy (Community),LAKEWOOD, LOS ANGELES, 90712
53,DUTCH VILLAGE DRUGS ,License Type: Pharmacy (Community),LAKEWOOD, LOS ANGELES, 90712
54,ECONO DRUG ,License Type: Pharmacy (Community),LA VERNE, LOS ANGELES, 91750
55,ECONO DRUGS ,License Type: Pharmacy (Community),LA VERNE, LOS ANGELES, 91750
56,EXPO PHARMACY #608 ,License Type: Pharmacy (Community),HUNTINGTON PARK, LOS ANGELES, 90255
57,FARMACIA PACIFICA ,License Type: Pharmacy (Community),Revoked, LOS ANGELES, 90255
58,"FORUM DRUGS, INC. ",License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90305
59,FOUNDATION PHARMACY ,License Type: Pharmacy (Community),LAKEWOOD, LOS ANGELES, 90712
60,FREEMAN MEDICAL PHARMACY ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90301
61,GARFIELD BEACH CVS LLC D/B/A CVS/PHARMACY # 17739 ,License Type: Pharmacy (Community),LA CANADA FLINTRIDGE, LOS ANGELES, 91011
62,GARFIELD BEACH CVS LLC D/B/A CVS/PHARMACY #11073 ,License Type: Pharmacy (Community),HUNTINGTON PARK, LOS ANGELES, 90255
63,GENE'S PHARMACY ,License Type: Pharmacy (Community),Revoked, LOS ANGELES, 91744
64,GENES PHARMACY ,License Type: Pharmacy (Community),LA PUENTE, LOS ANGELES, 91744
65,GOD BLESSING PHARMACY ,License Type: Pharmacy (Community),LA PUENTE, LOS ANGELES, 91744
66,GONZALEZ PHARMACY ,License Type: Pharmacy (Community),LA PUENTE, LOS ANGELES, 91744
67,GONZALEZ PHARMACY ,License Type: Pharmacy (Community),LA PUENTE, LOS ANGELES, 91744
68,GONZALEZ PHARMACY ,License Type: Pharmacy (Community),LA PUENTE, LOS ANGELES, 91744
69,GONZALEZ PHARMACY #2 ,License Type: Pharmacy (Community),LA PUENTE, LOS ANGELES, 91744
70,GOOD CARE PHARMACY ,License Type: Pharmacy (Community),HUNTINGTON PARK, LOS ANGELES, 90255
71,H P PHARMACY ,License Type: Pharmacy (Community),HUNTINGTON PARK, LOS ANGELES, 90255
72,H.P. PHARMACY ,License Type: Pharmacy (Community),HUNTINGTON PARK, LOS ANGELES, 90255
73,HEALTHY FAMILY PHARMACY ,License Type: Pharmacy (Community),HUNTINGTON PARK, LOS ANGELES, 90255
74,HERB'S PHARMACY ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90301
75,HERB'S PHARMACY ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90301
76,HORTON & CONVERSE PHARMACY ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90301
77,HOWARD DRUGS ,License Type: Pharmacy (Community),LAKEWOOD, LOS ANGELES, 90715
78,HOWARD DRUGS ,License Type: Pharmacy (Community),LAKEWOOD, LOS ANGELES, 90713
79,HOWARD DRUGS ,License Type: Pharmacy (Community),LAKEWOOD, LOS ANGELES, 90713
80,HOWARD DRUGS ,License Type: Pharmacy (Community),LAKEWOOD, LOS ANGELES, 90713
81,IMPERIAL MEDICAL ,License Type: Pharmacy (Community),LA MIRADA, LOS ANGELES, 90638
82,IMPERIAL PHARMACY ,License Type: Pharmacy (Community),LA MIRADA, LOS ANGELES, 90638
83,INGLEWOOD PRESCRIPTION CENTER ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90305
84,INGLEWOOD PROFESSIONAL PHARMACY ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90305
85,KAISER PERMANENTE PHARMACY ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90301
86,KAISER PERMANENTE PHARMACY ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90302
87,KEY REXALL DRUGS ,License Type: Pharmacy (Community),LA MIRADA, LOS ANGELES, 90638
88,KMART PHARMACY  3639 ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90301
89,KMART PHARMACY #3334 ,License Type: Pharmacy (Community),LA VERNE, LOS ANGELES, 91750
90,KMART PHARMACY NO 3639 ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90301
91,LA BOTICA PHARMACY ,License Type: Pharmacy (Community),HUNTINGTON PARK, LOS ANGELES, 90255
92,LA BOTICA PHARMACY ,License Type: Pharmacy (Community),Voluntary Surrender, LOS ANGELES, 90255
93,LA BOTICA PHARMACY ,License Type: Pharmacy (Community),HUNTINGTON PARK, LOS ANGELES, 90255
94,LA BOTICA PHARMACY ,License Type: Pharmacy (Community),HUNTINGTON PARK, LOS ANGELES, 90255
95,LA BOTICA PHARMACY ,License Type: Pharmacy (Community),Voluntary Surrender, LOS ANGELES, 90255
96,LA BOTICA PHARMACY ,License Type: Pharmacy (Community),Accusation filed, LOS ANGELES, 90255
97,LA BOTICA PHARMACY INC ,License Type: Pharmacy (Community),Probation, LOS ANGELES, 90255
98,LA BREA DISCOUNT PHARMACY AND MEDICAL SUPPLIES ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90302
99,LA BREA DISCOUNT PHY & MED SUPPLIES ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90302
100,LA CRESCENTA PHARMACY ,License Type: Pharmacy (Community),LA CRESCENTA, LOS ANGELES, 91214
101,LA CRESCENTA PHARMACY INC ,License Type: Pharmacy (Community),LA CRESCENTA, LOS ANGELES, 91214
102,LA JOLLA PHARMACY ,License Type: Pharmacy (Community),HUNTINGTON PARK, LOS ANGELES, 90255
103,LA MIRADA PHARMACY ,License Type: Pharmacy (Community),LA MIRADA, LOS ANGELES, 90638
104,LAKEWOOD PHARMACY ,License Type: Pharmacy (Community),LAKEWOOD, LOS ANGELES, 90712
105,LISA PHARMACY ,License Type: Pharmacy (Community),LA PUENTE, LOS ANGELES, 91744
106,MALLOYS PRESCRIPTION PHARM INC ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90301
107,MARIA PHARMACY ,License Type: Pharmacy (Community),HUNTINGTON PARK, LOS ANGELES, 90253
108,MEDICAL ARTS PHARMACY ,License Type: Pharmacy (Community),LA MIRADA, LOS ANGELES, 90638
109,MEDICAL ARTS PHARMACY ,License Type: Pharmacy (Community),LA MIRADA, LOS ANGELES, 90638
110,MEDICAL CENTER PHARMACY ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90301
111,MEDRX INFUSION CLINICAL PHARMACY ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90302
112,MERCURY PHARMACY ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90301
113,MIYADE MEDICAL CENTER PHCY ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90301
114,MULTICARE PHARMACY ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90301
115,OLIVE PHARMACY ,License Type: Pharmacy (Community),HUNTINGTON PARK, LOS ANGELES, 90255
116,OLIVE PHARMACY ,License Type: Pharmacy (Community),HUNTINGTON PARK, LOS ANGELES, 90255
117,OMEGA PHARMACEUTICALS ,License Type: Pharmacy (Community),LA MIRADA, LOS ANGELES, 90638
118,OMEGA PHARMACEUTICALS ,License Type: Pharmacy (Community),LA MIRADA, LOS ANGELES, 90638
119,PAVILIONS PHARMACY #209 ,License Type: Pharmacy (Community),LAKEWOOD, LOS ANGELES, 90713
120,PAVILIONS PHARMACY 2209 ,License Type: Pharmacy (Community),LAKEWOOD, LOS ANGELES, 90713
121,PEARL PHARMACY ,License Type: Pharmacy (Community),LA VERNE, LOS ANGELES, 91750
122,PHARMACY PLUS ,License Type: Pharmacy (Community),LA VERNE, LOS ANGELES, 91750
123,PRAIRIE DISCOUNT DRUGS ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90301
124,PRESCRIPTION CENTER PHARMACY ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90304
125,RALPHS PHARMACY 70300202 ,License Type: Pharmacy (Community),HERMOSA BEACH, LOS ANGELES, 90254
126,RALPHS PHARMACY 70300250 ,License Type: Pharmacy (Community),LAKEWOOD, LOS ANGELES, 90715
127,RANDALL'S PHARMACY ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90303
128,RANDALLS PHARMACY ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90303
129,RITE AID 5475 ,License Type: Pharmacy (Community),HUNTINGTON PARK, LOS ANGELES, 90255
130,RITE AID 5486 ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90303
131,RITE AID 5487 ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90303
132,RITE AID 5503 ,License Type: Pharmacy (Community),LA MIRADA, LOS ANGELES, 90638
133,RITE AID 5510 ,License Type: Pharmacy (Community),LAKEWOOD, LOS ANGELES, 90713
134,RITE AID 5529 ,License Type: Pharmacy (Community),LA CANADA FLINTRIDGE, LOS ANGELES, 91011
135,RITE AID 5538 ,License Type: Pharmacy (Community),LA CRESCENTA, LOS ANGELES, 91214
136,RITE AID 5593 ,License Type: Pharmacy (Community),LA PUENTE, LOS ANGELES, 91746
137,RITE AID 5595 ,License Type: Pharmacy (Community),LA VERNE, LOS ANGELES, 91750
138,RITE AID NO 5595 ,License Type: Pharmacy (Community),LA VERNE, LOS ANGELES, 91750
139,RITE AID NO 6333 ,License Type: Pharmacy (Community),LA MIRADA, LOS ANGELES, 90638
140,RUGBY PHARMACY ,License Type: Pharmacy (Community),HUNTINGTON PARK, LOS ANGELES, 90255
141,S & S PHARMACY ,License Type: Pharmacy (Community),HUNTINGTON PARK, LOS ANGELES, 90255
142,SAFE CARE PHARMACY ,License Type: Pharmacy (Community),LA VERNE, LOS ANGELES, 91750
143,SAN MARTIN PHARMACY ,License Type: Pharmacy (Community),HUNTINGTON PARK, LOS ANGELES, 90255
144,SAN MARTIN PHARMACY ,License Type: Pharmacy (Community),HUNTINGTON PARK, LOS ANGELES, 90255
145,SAN MIGUEL PHARMACY ,License Type: Pharmacy (Community),HUNTINGTON PARK, LOS ANGELES, 90255
146,SANTA MARIA PHARMACY ,License Type: Pharmacy (Community),HUNTINGTON PARK, LOS ANGELES, 90255
147,SAV ON #6197 ,License Type: Pharmacy (Community),LAKEWOOD, LOS ANGELES, 90712
148,SAV ON DRUG 9101 ,License Type: Pharmacy (Community),HERMOSA BEACH, LOS ANGELES, 90254
149,SAV ON DRUG NO 9572 ,License Type: Pharmacy (Community),LAKEWOOD, LOS ANGELES, 90712
150,SAV ON DRUG NO 9584 ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90304
151,SAV ON DRUG NO 9593 ,License Type: Pharmacy (Community),LAKEWOOD, LOS ANGELES, 90712
152,SAV ON DRUGS NO 9411 ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90301
153,SAV ON DRUGS NO 9417 ,License Type: Pharmacy (Community),LAKEWOOD, LOS ANGELES, 90712
154,SAV ON DRUGS NO 9463 ,License Type: Pharmacy (Community),LAKEWOOD, LOS ANGELES, 90713
155,SAV ON DRUGS NO 9578 ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90303
156,SAV ON DRUGS NO 9596 ,License Type: Pharmacy (Community),HUNTINGTON PARK, LOS ANGELES, 90255
157,SAV ON DRUGS NO 9629 ,License Type: Pharmacy (Community),LA PUENTE, LOS ANGELES, 91744
158,SAV ON DRUGS NO 9709 ,License Type: Pharmacy (Community),LA VERNE, LOS ANGELES, 91750
159,SAV ON DRUGS NO 9740 ,License Type: Pharmacy (Community),LA MIRADA, LOS ANGELES, 90638
160,SAV ON EXPRESS NO 9476 ,License Type: Pharmacy (Community),HERMOSA BEACH, LOS ANGELES, 90254
161,SAV ON EXPRESS NO 9502 ,License Type: Pharmacy (Community),LAKEWOOD, LOS ANGELES, 90712
162,SAV ON EXPRESS NO 9773 ,License Type: Pharmacy (Community),LA MIRADA, LOS ANGELES, 90638
163,SAV ON NO 9758 ,License Type: Pharmacy (Community),LA MIRADA, LOS ANGELES, 90638
164,SAV ON PHARMACY NO 6197 ,License Type: Pharmacy (Community),LAKEWOOD, LOS ANGELES, 90712
165,SAV-ON DRUGS #3011 ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90301
166,SAV-ON DRUGS #3229 ,License Type: Pharmacy (Community),LA PUENTE, LOS ANGELES, 91744
167,SAV-ON PRESCRIPTIONS #8448 ,License Type: Pharmacy (Community),LA MIRADA, LOS ANGELES, 90638
168,SIMISOLA PHARMACY ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90303
169,SKILLED PHARMACY SERVICES ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90304
170,SLAUSON COMMUNITY PHARMACY ,License Type: Pharmacy (Community),HUNTINGTON PARK, LOS ANGELES, 90255
171,SMITH'S FOOD & DRUG #714 ,License Type: Pharmacy (Community),LA PUENTE, LOS ANGELES, 91744
172,SMITH'S FOOD & DRUG 736 ,License Type: Pharmacy (Community),LAKEWOOD, LOS ANGELES, 90805
173,SOLEO HEALTH ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90301
174,SOUTHEAST PHARMACY ,License Type: Pharmacy (Community),HUNTINGTON PARK, LOS ANGELES, 90255
175,SOUTHEAST PHARMACY ,License Type: Pharmacy (Community),HUNTINGTON PARK, LOS ANGELES, 90255
176,SPAULDING'S RX PHARMACY ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90301
177,SPECIALIST MEDICAL PHARMACY ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90301
178,SPECIALIST MEDICAL PHARMACY ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90302
179,SPECIALIST MEDICAL PHARMACY ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90301
180,SPECIALIST MEDICAL PHARMACY ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90301
181,SPECIALIST MEDICAL PHARMACY ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90302
182,SPECIALTY MED SERVICES ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90301
183,ST PAULS PHARMACY I ,License Type: Pharmacy (Community),Voluntary Surrender, LOS ANGELES, 90255
184,ST. JOHNS PHARMACY ,License Type: Pharmacy (Community),HUNTINGTON PARK, LOS ANGELES, 90255
185,ST. LUKE PHARMACY INC ,License Type: Pharmacy (Community),HUNTINGTON PARK, LOS ANGELES, 90255
186,SUPER RX PHARMACY #134 ,License Type: Pharmacy (Community),LA MIRADA, LOS ANGELES, 90638
187,T & T PHARMACY 2 COMPOUNDING ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90301
188,TARGET STORE #T-0226 ,License Type: Pharmacy (Community),LA VERNE, LOS ANGELES, 91750
189,TARGET STORE NO 1409 ,License Type: Pharmacy (Community),LAKEWOOD, LOS ANGELES, 90712
190,TARGET STORE NO T-1329 ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90303
191,THE FOUNDATION PHARMACY ,License Type: Pharmacy (Community),LAKEWOOD, LOS ANGELES, 90712
192,THE MEDICINE CABINET NO 1 ,License Type: Pharmacy (Community),HUNTINGTON PARK, LOS ANGELES, 90255
193,THRIFTY DRUG STORE  6140 ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90303
194,THRIFTY DRUG STORE  6371 ,License Type: Pharmacy (Community),LA MIRADA, LOS ANGELES, 90638
195,THRIFTY DRUG STORE  6727 ,License Type: Pharmacy (Community),LAKEWOOD, LOS ANGELES, 90713
196,THRIFTY DRUG STORE  6789 ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90303
197,THRIFTY DRUG STORE #6077 ,License Type: Pharmacy (Community),LAKEWOOD, LOS ANGELES, 90712
198,THRIFTY DRUG STORE #6168 ,License Type: Pharmacy (Community),LA PUENTE, LOS ANGELES, 91746
199,THRIFTY DRUG STORE #6377 ,License Type: Pharmacy (Community),HUNTINGTON PARK, LOS ANGELES, 90255
200,THRIFTY DRUG STORE #6534 ,License Type: Pharmacy (Community),LA VERNE, LOS ANGELES, 91750
201,THRIFTY DRUG STORE 6276 ,License Type: Pharmacy (Community),LA CRESCENTA, LOS ANGELES, 91214
202,TLC PHARMACY ,License Type: Pharmacy (Community),HERMOSA BEACH, LOS ANGELES, 90254
203,TLC PHARMACY ,License Type: Pharmacy (Community),HERMOSA BEACH, LOS ANGELES, 90254
204,VAL-CO PHARMACY ,License Type: Pharmacy (Community),LAKEWOOD, LOS ANGELES, 90713
205,VALCO PHARMACY ,License Type: Pharmacy (Community),LAKEWOOD, LOS ANGELES, 90713
206,VALLEY DRUGS ,License Type: Pharmacy (Community),LA PUENTE, LOS ANGELES, 91744
207,VALLEY DRUGS ,License Type: Pharmacy (Community),LA PUENTE, LOS ANGELES, 91744
208,VALLEY VIEW REXALL DRUGS ,License Type: Pharmacy (Community),LA MIRADA, LOS ANGELES, 90638
209,VAN NESS PHARMACY ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90305
210,VILLAGE DRUG STORE ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90303
211,VITA RX PHARMACY #5 ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90301
212,VONS PHARMACY #1638 ,License Type: Pharmacy (Community),LAKEWOOD, LOS ANGELES, 90713
213,VONS PHARMACY #2209 ,License Type: Pharmacy (Community),LAKEWOOD, LOS ANGELES, 90713
214,VONS PHARMACY #2277 ,License Type: Pharmacy (Community),LAKEWOOD, LOS ANGELES, 90712
215,VONS PHARMACY #25 ,License Type: Pharmacy (Community),LAKEWOOD, LOS ANGELES, 90713
216,VONS PHARMACY #2502 ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90301
217,VONS PHARMACY #2598 ,License Type: Pharmacy (Community),LA CRESCENTA, LOS ANGELES, 91214
218,VONS PHARMACY #2832 ,License Type: Pharmacy (Community),LA VERNE, LOS ANGELES, 91750
219,VONS PHARMACY #2832 ,License Type: Pharmacy (Community),LA VERNE, LOS ANGELES, 91750
220,VONS PHARMACY #502 ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90301
221,VONS PHARMACY #536 ,License Type: Pharmacy (Community),LAKEWOOD, LOS ANGELES, 90805
222,VONS PHARMACY 2025 ,License Type: Pharmacy (Community),LAKEWOOD, LOS ANGELES, 90713
223,VONS PHARMACY 2502 ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90301
224,VONS PHARMACY 519 ,License Type: Pharmacy (Community),LAKEWOOD, LOS ANGELES, 90807
225,VONS PHARMACY NO 1638 ,License Type: Pharmacy (Community),LAKEWOOD, LOS ANGELES, 90713
226,VONS PHARMACY NO 2277 ,License Type: Pharmacy (Community),LAKEWOOD, LOS ANGELES, 90712
227,VONS PHARMACY NO 2598 ,License Type: Pharmacy (Community),LA CRESCENTA, LOS ANGELES, 91214
228,WAL-MART PHARMACY 10-3133 ,License Type: Pharmacy (Community),LA PUENTE, LOS ANGELES, 91744
229,WAL-MART PHARMACY 10-5661 ,License Type: Pharmacy (Community),LA MIRADA, LOS ANGELES, 90638
230,WALGREENS #01606 ,License Type: Pharmacy (Community),LA CRESCENTA, LOS ANGELES, 91214
231,WALGREENS #01606 ,License Type: Pharmacy (Community),LA CRESCENTA, LOS ANGELES, 91214
232,WALGREENS #05616 ,License Type: Pharmacy (Community),LAKEWOOD, LOS ANGELES, 90713
233,WALGREENS #05702 ,License Type: Pharmacy (Community),LA PUENTE, LOS ANGELES, 91744
234,WALGREENS #06413 ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90301
235,WALGREENS #06903 ,License Type: Pharmacy (Community),LAKEWOOD, LOS ANGELES, 90712
236,WALGREENS #06974 ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90303
237,WALGREENS #11785 ,License Type: Pharmacy (Community),HUNTINGTON PARK, LOS ANGELES, 90255
238,WALGREENS #11785 ,License Type: Pharmacy (Community),HUNTINGTON PARK, LOS ANGELES, 90255
239,WALGREENS #13812 ,License Type: Pharmacy (Community),LA MIRADA, LOS ANGELES, 90638
240,WALGREENS #13812 ,License Type: Pharmacy (Community),LA MIRADA, LOS ANGELES, 90638
241,WALGREENS NO 05616 ,License Type: Pharmacy (Community),LAKEWOOD, LOS ANGELES, 90713
242,WALGREENS NO 06413 ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90301
243,WALGREENS NO 06974 ,License Type: Pharmacy (Community),INGLEWOOD, LOS ANGELES, 90303
244,WALGREENS PHARMACY NO 006903 ,License Type: Pharmacy (Community),LAKEWOOD, LOS ANGELES, 90712
245,WALGREENS PHARMACY NO 05702 ,License Type: Pharmacy (Community),LA PUENTE, LOS ANGELES, 91744
246,WALMART PHARMACY NO 10-2609 ,License Type: Pharmacy (Community),LAKEWOOD, LOS ANGELES, 90712
