,name,license_type,city,county,zip
44,CAREMAX PHARMACY #2 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90037
45,CAREMAX PHARMACY #3 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90057
46,CAREMAX PHARMACY #4 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90057
47,CATHAY MEDICAL PHARMACY ,License Type: Pharmacy (Community),Probation Terminated/Completed, LOS ANGELES, 90012
48,CCRX ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90057
49,CDVA VETERANS HOME OF CALIFORNIA - WEST LA ,License Type: Pharmacy (Government Owned Community),LOS ANGELES, LOS ANGELES, 90049
50,CEDARS-SINAI MEDICAL CENTER PHARMACY #3 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90048
51,CEDARS-SINAI MEDICAL CENTER PHARMACY #4 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90048
52,CEDARS-SINAI MEDICAL CENTER PHARMACY #6 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90048
53,CEDARS-SINAI TOWER HEMATOLOGY ONCOLOGY PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90211
54,CENTURY BEVERLY HILLS PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90048
55,CENTURY CITY MEDICAL PLAZA PHY. ,License Type: Pharmacy (Community),Probation Terminated/Completed, LOS ANGELES, 90067
56,CENTURY PHARMACY ,License Type: Pharmacy (Community),Accusation filed, LOS ANGELES, 90025
57,CENTURY PICO PHARMACY INC ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90035
58,CHILDRENS HOSPITAL LOS ANGELES SPECIALTY PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90027
59,CHINATOWN PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90012
60,CITY CARE PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90011
61,CLINICA MSR OSCAR A ROMERO ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90033
62,CLINICA MSR OSCAR A ROMERO ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90057
63,COL PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90033
64,COLLEGE PHARMACY ,License Type: Pharmacy (Community),Probation Terminated/Completed, LOS ANGELES, 90012
65,COLONIAL DRUG ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90027
66,COLORADO MEDICAL PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90041
67,COLORADO PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90041
68,COLUMBUS PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90012
69,COMMUNITY A WALGREENS PHARMACY #16482 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90033
70,"COMMUNITY, A WALGREENS PHARMACY_#15190 ",License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90035
71,CORAM CVS/SPECIALTY INFUSION SERVICES ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90065
72,COSTCO WHOLESALE PHARMACY #130 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90039
73,"COUNTY OF LOS ANGELES, PUBLIC HEALTH PHARMACY DEPT ",License Type: Pharmacy (Government Owned Community),LOS ANGELES, LOS ANGELES, 90012
74,CRENSHAW PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90016
75,CURERX ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90027
76,CURSON PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90046
77,CVS PHARMACY #2396 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90007
78,CVS PHARMACY #8847 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90034
79,CVS PHARMACY #8853 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90002
80,CVS PHARMACY #8875 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90023
81,CVS PHARMACY #8879 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90034
82,CVS PHARMACY #8886 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90045
83,CVS PHARMACY #8892 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90044
84,CVS PHARMACY #9477 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90045
85,CVS PHARMACY #9507 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90059
86,CVS PHARMACY #9531 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90043
87,CVS PHARMACY #9576 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90024
88,CVS PHARMACY #9580 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90016
89,CVS PHARMACY #9582 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90016
90,CVS PHARMACY #9603 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90012
91,CVS PHARMACY #9626 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90006
92,CVS PHARMACY #9660 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90010
93,CVS PHARMACY #9661 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90036
94,CVS PHARMACY #9665 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90042
95,CVS PHARMACY #9666 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90031
96,CVS PHARMACY #9669 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90039
97,CVS PHARMACY #9674 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90012
98,CVS PHARMACY #9685 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90041
99,CVS PHARMACY #9686 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90019
100,CVS PHARMACY #9766 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90025
101,CVS PHARMACY #9781 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90035
102,CVS PHARMACY NO 5828 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90024
103,CVS/PHARMACY # 16649 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90016
104,CVS/PHARMACY # 16747 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90041
105,CVS/PHARMACY # 17630 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90024
106,CVS/PHARMACY # 17631 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90017
107,CVS/PHARMACY # 3825 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90036
108,CVS/PHARMACY #09398 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90035
109,CVS/PHARMACY #09503 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90048
110,CVS/PHARMACY #09563 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90034
111,CVS/PHARMACY #09985 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90045
112,CVS/PHARMACY #10292 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90062
113,CVS/PHARMACY #4019 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90001
114,CVS/PHARMACY #4524 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90022
115,CVS/PHARMACY #6976 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90041
116,CVS/PHARMACY #9144 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90028
117,CVS/PHARMACY #9212 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90035
118,CVS/PHARMACY #9325 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90049
119,DABNEY PHARMACY ,License Type: Pharmacy (Community),Probation, LOS ANGELES, 90061
120,DISCOUNT MEDICAL PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90027
121,DNM PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90048
122,DRUG STOP 22 INC. ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90038
123,EAST LA PHARMACY CORP ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90022
124,ECHMED PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90039
125,ECHO PARK PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90026
126,EDDIE'S PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90048
127,EDEN PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90006
128,EDWARD ROYBAL COMP HEALTH CENTER ,License Type: Pharmacy (Government Owned Community),LOS ANGELES, LOS ANGELES, 90022
129,EISNER PEDIATRIC & FAMILY MEDICAL CENTER ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90015
130,ELITE CARE PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90029
131,ETHICAL DRUG ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90004
132,EVAN PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90012
133,EXPRESS RX ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90026
134,FAIRFAX PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90046
135,FARMACIA SUPERIOR ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90035
136,FLORENCE PHARMACY & MEDICAL SUPPLY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90001
137,GARFIELD BEACH CVS LLC D/B/A CVS/PHARMACY # 17699 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90089
138,GARFIELD BEACH CVS LLC D/B/A CVS/PHARMACY # 17703 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90005
139,GARFIELD BEACH CVS LLC D/B/A CVS/PHARMACY # 17719 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90065
140,GARFIELD BEACH CVS LLC D/B/A CVS/PHARMACY #10433 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90028
141,GARFIELD BEACH CVS LLC D/B/A CVS/PHARMACY #10509 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90063
142,GARFIELD BEACH CVS LLC D/B/A CVS/PHARMACY #10614 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90017
143,GARFIELD BEACH CVS LLC D/B/A CVS/PHARMACY #10663 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90007
144,GARFIELD BEACH CVS LLC D/B/A CVS/PHARMACY #10791 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90046
145,GARFIELD BEACH CVS LLC D/B/A CVS/PHARMACY #10915 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90011
146,GARFIELD BEACH CVS LLC DBA CVS PHARMACY #10309 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90014
147,GARFIELD BEACH CVS LLC DBA CVS PHARMACY #10916 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90046
148,GARFIELD PRESCRIPTION PHARMACY NO 6 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90008
149,GATEWAY CIRCLE PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90031
150,GATEWAYS HOSPITAL ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90026
151,GOLDEN CARE PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90037
152,GOOD PRICE PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90042
153,GRAND AVE PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90015
154,GRAND PHARMACY INC ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90020
155,GRAND SPECIALTY PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90015
156,H CLAUDE HUDSON COMPREHENSIVE HEALTH CENTER ,License Type: Pharmacy (Government Owned Community),LOS ANGELES, LOS ANGELES, 90007
157,H.K. PHARMACY CORP. ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90004
158,HANMI PHARMACY INC ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90020
159,HARVARD PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90006
160,HEALTH GUARD PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90033
161,HK GALLERIA PHARMACY INC ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90006
162,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90027
163,HORTON & CONVERSE PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90025
164,HORTON & CONVERSE PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90069
165,HORTON & CONVERSE PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90048
166,HORTON & CONVERSE PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90067
167,HUBERT H HUMPHREY COMP HEALTH CTR ,License Type: Pharmacy (Government Owned Community),LOS ANGELES, LOS ANGELES, 90003
168,HYE PHARMACY INC ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90029
169,HYUNDAI DRUGS ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90020
170,IMPERIAL OF WESTWOOD PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90025
171,IV MED SERVICES ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90045
172,JANA HEALTHCARE PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90038
173,JAYS DRUG ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90006
174,JEFFREY GOODMAN SPECIAL CARE CLINIC PHY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90028
175,KAISER FDN HSP PHY OUT ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90034
176,KAISER PERMANENTE PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90027
177,KAISER PERMANENTE PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90066
178,KAISER PERMANENTE PHARMACY #002 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90027
179,KAISER PERMANENTE PHARMACY #005C ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90027
180,KAISER PERMANENTE PHARMACY #014 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90027
181,KAISER PERMANENTE PHARMACY #019 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90027
182,KAISER PERMANENTE PHARMACY #019C ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90027
183,KAISER PERMANENTE PHARMACY #305C - RM 4644 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90034
184,KAISER PERMANENTE PHARMACY #336 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90047
185,KAISER PERMANENTE PHARMACY #338 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90008
186,KAISER PERMANENTE PHARMACY 004 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90027
187,KAISER PERMANENTE PHARMACY 027 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90027
188,KEY DRUG COMPANY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90301
189,KING PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90023
190,KINGSLEY PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90020
191,KORYO PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90006
192,KROGER SPECIALTY PHARMACY CA 2 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90048
193,KT PLAZA PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90006
194,KYOTO PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90013
195,LA COUNTY PROB DPT MED DIV PHCY ,License Type: Correctional Pharmacy,LOS ANGELES, LOS ANGELES, 90033
196,LA COUNTY SHERIFF'S DEPT-CENTRAL JAIL PHARMACY ,License Type: Correctional Pharmacy,LOS ANGELES, LOS ANGELES, 90012
197,LAC-USC MEDICAL CENTER PHARMACY ,License Type: Pharmacy (Government Owned Community),LOS ANGELES, LOS ANGELES, 90033
198,LEE'S DISCOUNT DRUG ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90006
199,LG PHARMACY INC ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90027
200,LINCOLN HEIGHTS PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90031
201,LITTLE TOKYO PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90012
202,LORENA PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90023
203,LOS ANGELES CHRISTIAN HEALTH CENTER ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90033
204,LOS ANGELES COUNTY HEALTH SERVICES CENTRAL PHARMACY ,License Type: Pharmacy (Government Owned Community),LOS ANGELES, LOS ANGELES, 90012
205,LOS ANGELES COUNTY/USC MEDICAL CENTER ,License Type: Pharmacy (Government Owned Community),Public Reprimand, LOS ANGELES, 90033
206,LOS ANGELES DRUGS ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90006
207,LOVVIT PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90031
208,M & S PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90066
209,MADERX PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90064
210,MANCHESTER PROFESSIONAL PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90044
211,MARCO'S FARMACIA ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90022
212,MARIPOSA PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90006
213,"MARTIN LUTHER KING, JR OUTPATIENT CENTER PHARMACY ",License Type: Pharmacy (Government Owned Community),LOS ANGELES, LOS ANGELES, 90059
214,MARTIN PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90005
215,MEDICINE SHOPPE ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90034
216,MEDICO PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90025
217,MEDX MEDICAL SUPPLY & PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90039
218,MEKAGREEN ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90007
219,MENS HEALTH FOUNDATION ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90069
220,MICKEY FINE PHARMACY & SNACK SHOP ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90067
221,MID-WEST MEDICAL PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90048
222,MINI PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90021
223,MOLINA'S PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90023
224,MORNINGSIDE MEDICAL PHARMACY INC ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90047
225,MOTHER'S CARE PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90020
226,MOTHERS PHARMACY & NUTRITION ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90057
227,MY PHARMACIST ON CALL ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90023
228,NOFEL PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90014
229,NORMANDY PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90006
230,NORMANDY PHARMACY INC ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90027
231,NORTHEAST CLINIC PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90032
232,NOUBAR'S EL ADOBE PHARMACY INC ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90027
233,NOUBAR'S EL ADOBE PHARMACY INC ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90057
234,OLIVE BRANCH PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90011
235,OLIVE BRANCH PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90011
236,OLIVE HILL PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90012
237,OLYMPIA PLAZA PHARMACY INC ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90036
238,ORTHOPAEDIC HOSPITAL OUTPATIENT PHY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90007
239,PACIFIC DRUGS ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90033
240,PARK MESA PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90043
241,PARKVIEW PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90003
242,PAVILIONS  PHARMACY #2229 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90038
243,PETICUB ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90035
