,name,license_type,city,county,zip
79,PLANNED PARENTHOOD ,License Type: Clinic,YUBA CITY, SUTTER, 95991
80,PLANNED PARENTHOOD ,License Type: Clinic,MODESTO, STANISLAUS, 95350
81,"PLANNED PARENTHOOD MAR MONTE, INC ""VISALIA STEVENSON CENTER"" ",License Type: Clinic,VISALIA, TULARE, 93291
82,PLANNED PARENTHOOD OF THOUSAND OAKS ,License Type: Clinic,THOUSAND OAKS, VENTURA, 91320
83,PLANNED PARENTHOOD VENTURA CENTER ,License Type: Clinic,VENTURA, VENTURA, 93003
84,PLANNED PARENTHOOD: SHASTA-DIABLO ,License Type: Clinic,SANTA ROSA, SONOMA, 95405
85,PUEBLO NUEVO ,License Type: Clinic,MODESTO, STANISLAUS, 95350
86,RIDEOUT CARDIOTHORACIC CLINIC ,License Type: Clinic,MARYSVILLE, YUBA, 95901
87,RIDEOUT EAR NOSE & THROAT CLINIC ,License Type: Clinic,YUBA CITY, SUTTER, 95991
88,RIDEOUT FAMILY PHYSICIANS CLINIC ,License Type: Clinic,YUBA CITY, SUTTER, 95991
89,RIDEOUT GENERAL SURGERY CLINIC ,License Type: Clinic,YUBA CITY, SUTTER, 95991
90,RIDEOUT MULTI-SURGICAL CLINIC ,License Type: Clinic,YUBA CITY, SUTTER, 95991
91,RIDEOUT OCCUPATION HEALTH AND DRUG TESTING SERVICES CLINIC ,License Type: Clinic,YUBA CITY, SUTTER, 95991
92,RIDEOUT PRIMARY CARE CLINIC AT PLUMAS STREET ,License Type: Clinic,YUBA CITY, SUTTER, 95991
93,RIDEOUT PRIMARY CARE CLINIC AT TOWN CENTER ,License Type: Clinic,YUBA CITY, SUTTER, 95991
94,RIDEOUT VASCULAR CLINIC ,License Type: Clinic,MARYSVILLE, YUBA, 95901
95,RIDEOUT WOMENS HEALTH CLINIC ,License Type: Clinic,YUBA CITY, SUTTER, 95991
96,RIVER SURGICAL INSTITUTE ,License Type: Clinic,MODESTO, STANISLAUS, 95350
97,ROLLING OAKS SURGERY CENTER LLC ,License Type: Clinic,THOUSAND OAKS, VENTURA, 91361
98,ROSELAND PEDIATRICS ,License Type: Clinic,SANTA ROSA, SONOMA, 95407
99,SALIDA SURGERY CENTER ,License Type: Clinic,SALIDA, STANISLAUS, 95368
100,SALUD CLINIC ,License Type: Clinic,WEST SACRAMENTO, YOLO, 95605
101,SANTA ROSA COMMUNITY DENTAL CENTER- DUTTON CAMPUS A ,License Type: Clinic,SANTA ROSA, SONOMA, 95401
102,SANTA ROSA COMMUNITY HEALTH CENTERS-DUTTON CAMPUS ,License Type: Clinic,SANTA ROSA, SONOMA, 95401
103,SANTA ROSA SURGERY AND ENDOSCOPY CENTER ,License Type: Clinic,SANTA ROSA, SONOMA, 95403
104,SAXON SURGICAL CENTER INC ,License Type: Clinic,THOUSAND OAKS, VENTURA, 91360
105,SEBASTOPOL AMBULATORY SURGERY CENTER ,License Type: Clinic,SEBASTOPOL, SONOMA, 95472
106,SED/SCHOOL BASED CLINIC ,License Type: Clinic (Government Owned),MODESTO, STANISLAUS, 95354
107,SEQUOIA PROMPT CARE ,License Type: Clinic,VISALIA, TULARE, 93292
108,SEQUOIA PROMPT CARE ,License Type: Clinic (Government Owned),VISALIA, TULARE, 93277
109,SEQUOIA SURGERY CENTER ,License Type: Clinic,VISALIA, TULARE, 93277
110,SIERRA AMBULATORY SURGERY CENTER ,License Type: Clinic,VISALIA, TULARE, 93291
111,SIMI SURGERY CENTER INC ,License Type: Clinic,SIMI VALLEY, VENTURA, 93065
112,SONOMA STATE UNIV STUDENT HEALTH CTR ,License Type: Clinic (Government Owned),ROHNERT PARK, SONOMA, 94928
113,SONOMA VALLEY COMMUNITY HEALTH CENTER ,License Type: Clinic,SONOMA, SONOMA, 95476
114,SONORA EYE SURGERY CENTER MEDICAL CLINIC ,License Type: Clinic,SONORA, TUOLUMNE, 95370
115,SOUTH OXNARD PUBLIC HEALTH ,License Type: Clinic (Government Owned),OXNARD, VENTURA, 93030
116,SOUTHERN TRINITY HEALTH SERVICES ,License Type: Clinic,MAD RIVER, TRINITY, 95552
117,SOUTHWEST COMMUNITY HEALTH CENTER ,License Type: Clinic,SANTA ROSA, SONOMA, 95407
118,SPANISH HILLS SURGERY CENTER LLC ,License Type: Clinic,CAMARILLO, VENTURA, 93010
119,SPECIALTY SURGICAL CENTER OF WESTLAKE VILLAGE ,License Type: Clinic,WESTLAKE VILLAGE, VENTURA, 91361
120,STANISLAUS SURGICAL HOSPITAL LLC (COFFEE ROAD SURGERY CENTER) ,License Type: Clinic,MODESTO, STANISLAUS, 95355
121,STANISLAUS SURGICAL HOSPITAL LLC (PRECISION IMAGING) ,License Type: Clinic,MODESTO, STANISLAUS, 95355
122,SUTTER NORTH SURGERY CENTER ,License Type: Clinic,YUBA CITY, SUTTER, 95991
123,SUTTER VALLEY MEDICAL FOUNDATION - BRIGGSMORE ASC ,License Type: Clinic,MODESTO, STANISLAUS, 95355
124,SYLVAN SURGERY CENTER INC ,License Type: Clinic,MODESTO, STANISLAUS, 95355
125,T SURGERY CENTER ,License Type: Clinic,VENTURA, VENTURA, 93003
126,TEHAMA COUNTY HEALTH SERVICES AGENCY ,License Type: Clinic (Government Owned),RED BLUFF, TEHAMA, 96080
127,THE REGENTS OF THE UNIVERSITY OF CA CONSTITUTIONAL CORP ,License Type: Clinic (Government Owned),DAVIS, YOLO, 95616
128,TOWER HEALTH AND WELLNESS SURGERY CENTER ,License Type: Clinic,TURLOCK, STANISLAUS, 95382
129,TURLOCK MEDICAL OFFICE ,License Type: Clinic (Government Owned),TURLOCK, STANISLAUS, 95382
130,TURLOCK RECOVERY SERVICES ,License Type: Clinic (Government Owned),TURLOCK, STANISLAUS, 95382
131,UC DAVIS MEDICAL GROUP DAVIS SPECIALTY CLINIC ,License Type: Clinic (Government Owned),DAVIS, YOLO, 95616
132,VENTURA ENDOSCOPY CENTER LLC ,License Type: Clinic,VENTURA, VENTURA, 93003
133,VENTURA SURGERY CENTER INC ,License Type: Clinic,VENTURA, VENTURA, 93003
134,VIDA SANA FAMILY PRACTICE ,License Type: Clinic,LINDSAY, TULARE, 93247
135,VIDA SANA FAMILY PRACTICE 2 ,License Type: Clinic,LINDSAY, TULARE, 93247
136,VIDA SANA PEDIATRICS ,License Type: Clinic,LINDSAY, TULARE, 93247
137,"VISALIA HEALTH CENTER, TULARE COUNTY HEALTH ",License Type: Clinic (Government Owned),VISALIA, TULARE, 93291
138,VISALIA MEDICAL CLINIC AESTHETIC CENTER- AN AFFILIATE OF KAWEAH D ,License Type: Clinic,VISALIA, TULARE, 93291
139,VISALIA MEDICAL CLINIC PHYSICAL THERAPY CENTER- AN AFFILIATE OF K ,License Type: Clinic,VISALIA, TULARE, 93291
140,VISALIA MEDICAL CLINIC- AN AFFILIATE OF KAWEAH DELTA MEDICAL FOUN ,License Type: Clinic,VISALIA, TULARE, 93291
141,VISTA FAMILY HEALTH CENTER ,License Type: Clinic,SANTA ROSA, SONOMA, 95403
142,WELLNESS RECOVERY CENTER ,License Type: Clinic (Government Owned),MODESTO, STANISLAUS, 95354
143,WESTLAKE EYE SURGERY CENTER ,License Type: Clinic,WESTLAKE VILLAGE, VENTURA, 91361
144,WESTLAKE SURGICAL CENTER ,License Type: Clinic,WESTLAKE VILLAGE, VENTURA, 91361
145,YOLO COUNTY HEALTH AND HUMAN SERVICES AGENCY ,License Type: Clinic (Government Owned),WOODLAND, YOLO, 95695
