,name,license_type,city,county,zip
21,ANTELOPE VALLEY COMMUNITY CLINIC HEALTH AND WELLNESS CENTER ,License Type: Clinic,LANCASTER, LOS ANGELES, 93534
22,"ANTELOPE VALLEY HEALTH CENTER, FAMILY  PLANNING & PRENATAL CLINIC ",License Type: Clinic (Government Owned),LANCASTER, LOS ANGELES, 93535
23,ANTELOPE VALLEY SURGERY CENTER ,License Type: Clinic,LANCASTER, LOS ANGELES, 93534
24,APLA HEALTH & WELLNESS - LONG BEACH CENTER ,License Type: Clinic,LONG BEACH, LOS ANGELES, 90813
25,APLA HEALTH & WELLNESS CENTER ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90016
26,ARCADIA OUTPATIENT SURGERY CENTER ,License Type: Clinic,ARCADIA, LOS ANGELES, 91007
27,ARIA COMMUNITY HEALTH CENTER ,License Type: Clinic,LEMOORE, KINGS, 93245
28,ARIA COMMUNITY HEALTH CENTER AMC ,License Type: Clinic,AVENAL, KINGS, 93204
29,ARIA COMMUNITY HEALTH CENTER KETTLEMAN CITY ,License Type: Clinic,KETTLEMAN CITY, KINGS, 93239
30,ARIA COMMUNITY HEALTH CENTER LEMOORE 209 ,License Type: Clinic,LEMOORE, KINGS, 93245
31,ARIA COMMUNITY HEALTH CENTER STRATFORD ,License Type: Clinic,STRATFORD, KINGS, 93266
32,ARVIN COMMUNITY HEALTH CENTER ,License Type: Clinic,ARVIN, KERN, 93203
33,ASIAN PACIFIC HEALTH CARE VENTURE ,License Type: Clinic,EL MONTE, LOS ANGELES, 91731
34,ASIAN PACIFIC HEALTH CARE VENTURE INC ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90027
35,ASIAN PACIFIC HEALTH CARE VENTURE INC ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90027
36,"ASIAN PACIFIC HEALTH CARE VENTURE, INC. ",License Type: Clinic,LOS ANGELES, LOS ANGELES, 90026
37,AVENAL COMMUNITY HEALTH CENTER ,License Type: Clinic,AVENAL, KINGS, 93204
38,"BAHAMAS SURGERY CENTER, LLC ",License Type: Clinic,BAKERSFIELD, KERN, 93309
39,BAKER STREET VILLAGE COMMUNITY HEALTH CENTER ,License Type: Clinic,BAKERSFIELD, KERN, 93305
40,BARRY J NIDORF JUVENILE HALL CLINIC ,License Type: Clinic (Government Owned),SYLMAR, LOS ANGELES, 91342
41,BARTZ-ALTADONNA COMMUNITY HEALTH CENTER ,License Type: Clinic,LANCASTER, LOS ANGELES, 93535
42,BEACH DISTRICT SURGERY CENTER LP ,License Type: Clinic,REDONDO BEACH, LOS ANGELES, 90277
43,BEDFORD AMBULATORY SURGERY CENTER ,License Type: Clinic,BEVERLY HILLS, LOS ANGELES, 90210
44,BELL GARDENS COMMUNITY HEALTH CENTER ,License Type: Clinic,BELL GARDENS, LOS ANGELES, 90201
45,BELLFLOWER HEALTH CENTER ,License Type: Clinic (Government Owned),BELLFLOWER, LOS ANGELES, 90706
46,BEVERLY HILLS INTEGRATED SURGICAL INC ,License Type: Clinic,BEVERLY HILLS, LOS ANGELES, 90212
47,"BEVERLY HILLS SUNSET SURGERY CTR, INC ",License Type: Clinic,LOS ANGELES, LOS ANGELES, 90069
48,BIG VALLEY MEDICAL CENTER ,License Type: Clinic,BIEBER, LASSEN, 96009
49,BRIGHTON SURGICAL CENTER INC ,License Type: Clinic,BEVERLY HILLS, LOS ANGELES, 90210
50,BUDDHIST COMPASSION RELIEF TZU CHI FREE ,License Type: Clinic,ALHAMBRA, LOS ANGELES, 91801
51,BUENA VISTA SURGERY CENTER MEDICAL GROUP INC ,License Type: Clinic,BURBANK, LOS ANGELES, 91505
52,CA STATE POLYTECHNIC UNIV HLT CTR ,License Type: Clinic (Government Owned),POMONA, LOS ANGELES, 91768
53,CALIFORNIA FAMILY CARE ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90015
54,CAMARENA HEALTH ,License Type: Clinic,CHOWCHILLA, MADERA, 93610
55,CAMARENA HEALTH ,License Type: Clinic,OAKHURST, MADERA, 93644
56,CAMARENA HEALTH ,License Type: Clinic,MADERA, MADERA, 93638
57,CAMARENA HEALTH ,License Type: Clinic,MADERA, MADERA, 93638
58,CAMARENA HEALTH ,License Type: Clinic,MADERA, MADERA, 93637
59,CAMARENA HEALTH - ALMOND URGENT CARE ,License Type: Clinic,MADERA, MADERA, 93637
60,CAMARENA HEALTH - ALMOND WOMENS SERVICES ,License Type: Clinic,MADERA, MADERA, 93637
61,CAMARENA HEALTH - COUNTRY CLUB ,License Type: Clinic,MADERA, MADERA, 93638
62,CAMDEN SURG CTR OF BEVERLY HILLS INC ,License Type: Clinic,BEVERLY HILLS, LOS ANGELES, 90210
63,CAMP AFFLERBAUGH CLINIC ,License Type: Clinic (Government Owned),LA VERNE, LOS ANGELES, 91750
64,CAMP GLENN ROCKEY CLINIC ,License Type: Clinic (Government Owned),SAN DIMAS, LOS ANGELES, 91773
65,CAMP JOSEPH PAIGE CLINIC ,License Type: Clinic (Government Owned),LA VERNE, LOS ANGELES, 91750
66,CAMP JOSEPH SCOTT CLINIC ,License Type: Clinic (Government Owned),SANTA CLARITA, LOS ANGELES, 91390
67,CAMPUS KILPATRICK CLINIC ,License Type: Clinic (Government Owned),MALIBU, LOS ANGELES, 90265
68,CASA COLINA SURGERY CENTER LLC ,License Type: Clinic,POMONA, LOS ANGELES, 91767
69,CBCC PAIN MANAGEMENT AND SURGERY CENTER ,License Type: Clinic,BAKERSFIELD, KERN, 93309
70,CEDARS-SINAI ENDOSCOPY ,License Type: Clinic,BEVERLY HILLS, LOS ANGELES, 90291
71,CENTER FOR ORTHOPEDIC SURGERY INC ,License Type: Clinic,VAN NUYS, LOS ANGELES, 91405
72,CENTER FOR OUTPATIENT SURGERY ,License Type: Clinic,WHITTIER, LOS ANGELES, 90603
73,CENTINELA VALLEY ENDOSCOPY CENTER ,License Type: Clinic,INGLEWOOD, LOS ANGELES, 90301
74,CENTRAL BAKERSFIELD COMMUNITY HEALTH CENTER ,License Type: Clinic,BAKERSFIELD, KERN, 93304
75,CENTRAL CITY COMMUNITY HEALTH CENTER ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90001
76,CENTRAL CITY COMMUNITY HEALTH CENTER INC ,License Type: Clinic,BALDWIN PARK, LOS ANGELES, 91706
77,CENTRAL CITY COMMUNITY HEALTH CENTER INC ,License Type: Clinic,LA PUENTE, LOS ANGELES, 91746
78,CENTRAL CITY COMMUNITY HEALTH CENTER INC ,License Type: Clinic,EL MONTE, LOS ANGELES, 91733
79,CENTRAL JUVENILE HALL CLINIC ,License Type: Clinic (Government Owned),LOS ANGELES, LOS ANGELES, 90032
80,CENTRAL NEIGHBORHOOD HEALTH FOUNDATION ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90011
81,CENTURY REGIONAL DETENTION FACILITY DENTAL CLINIC ,License Type: Clinic (Government Owned),LYNWOOD, LOS ANGELES, 90262
82,CENTURY REGIONAL DETENTION FACILITY MAIN CLINIC ,License Type: Clinic (Government Owned),LYNWOOD, LOS ANGELES, 90262
83,CHALLENGER MEMORIAL YOUTH CENTER CLINIC ,License Type: Clinic (Government Owned),LANCASTER, LOS ANGELES, 93536
84,CHAP - DEL MAR ,License Type: Clinic,PASADENA, LOS ANGELES, 91107
85,CHAPCARE VACCO ,License Type: Clinic,EL MONTE, LOS ANGELES, 91733
86,CHEVY CHASE AMBULATORY CENTER LP ,License Type: Clinic,GLENDALE, LOS ANGELES, 91205
87,CHINATOWN SERVICE CTR FAMILY HLT CTR ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90012
88,CITY HELP INC ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90026
89,CITY OF HOPE ANTELOPE VALLEY ,License Type: Clinic,LANCASTER, LOS ANGELES, 93534
90,CITY OF HOPE ARCADIA ,License Type: Clinic,ARCADIA, LOS ANGELES, 91007
91,CITY OF HOPE MISSION HILLS ,License Type: Clinic,MISSION HILLS, LOS ANGELES, 91345
92,CITY OF HOPE SANTA CLARITA ,License Type: Clinic,VALENCIA, LOS ANGELES, 91355
93,CITY OF HOPE SOUTH PASADENA ,License Type: Clinic,S PASADENA, LOS ANGELES, 91030
94,CITY OF HOPE WEST COVINA ,License Type: Clinic,WEST COVINA, LOS ANGELES, 91790
95,CITY OF LOS ANGELES DEPT OF WATER ,License Type: Clinic (Government Owned),LOS ANGELES, LOS ANGELES, 90012
96,CLEAVER FAMILY WELLNESS CLINIC ,License Type: Clinic,EL MONTE, LOS ANGELES, 91731
97,CLINICA MEDICA SAN MIGUEL ,License Type: Clinic,PANORAMA CITY, LOS ANGELES, 91402
98,CLINICA MSR OSCAR A ROMERO ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90033
99,CLINICA SIERRA VISTA ,License Type: Clinic,LAMONT, KERN, 93241
100,COAST SURGERY CENTER OF SOUTH BAY ,License Type: Clinic,TORRANCE, LOS ANGELES, 90505
101,COLIMA ENDOSCOPY CENTER ,License Type: Clinic,ROWLAND HEIGHTS, LOS ANGELES, 91748
102,COMPLETE CARE COMMUNITY HEALTH CENTER INC ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90033
103,COMPLETE CARE HEALTH CENTER- SOUTH GATE ,License Type: Clinic,SOUTH GATE, LOS ANGELES, 90280
104,COMPREHENSIVE OUTPATIENT SURGERY CTR ,License Type: Clinic,BEVERLY HILLS, LOS ANGELES, 90211
105,COMPTON CENTRAL HEALTH CLINIC INC ,License Type: Clinic,COMPTON, LOS ANGELES, 90220
106,CONGRESS MEDICAL SURGERY CENTER LLC ,License Type: Clinic,PASADENA, LOS ANGELES, 91105
107,"COUNTY OF LOS ANGELES, ANTELOPE VALLEY PUBLIC HEALTH CENTER ",License Type: Clinic (Government Owned),LANCASTER, LOS ANGELES, 93535
108,"COUNTY OF LOS ANGELES, CENTRAL PUBLIC HEALTH CENTER ",License Type: Clinic (Government Owned),LOS ANGELES, LOS ANGELES, 90012
109,"COUNTY OF LOS ANGELES, CENTRAL SATELLITE PUBLIC HEALTH CENTER ",License Type: Clinic (Government Owned),LOS ANGELES, LOS ANGELES, 90013
110,"COUNTY OF LOS ANGELES, CURTIS TUCKER PUBLIC HEALTH CENTER ",License Type: Clinic (Government Owned),INGLEWOOD, LOS ANGELES, 90301
111,"COUNTY OF LOS ANGELES, DEPT OF PUBLIC HEALTH N HOLLYWOOD HEALTH C ",License Type: Clinic (Government Owned),NORTH HOLLYWOOD, LOS ANGELES, 91601
112,"COUNTY OF LOS ANGELES, DEPT OF PUBLIC HEALTH, RUTH TEMPLE HEALTH ",License Type: Clinic (Government Owned),LOS ANGELES, LOS ANGELES, 90062
113,"COUNTY OF LOS ANGELES, GLENDALE PUBLIC HEALTH CENTER ",License Type: Clinic (Government Owned),GLENDALE, LOS ANGELES, 91206
114,"COUNTY OF LOS ANGELES, HOLLYWOOD/WILSHIRE PUBLIC HEALTH CENTER ",License Type: Clinic (Government Owned),LOS ANGELES, LOS ANGELES, 90038
115,"COUNTY OF LOS ANGELES, MONROVIA PUBLIC HEALTH CENTER ",License Type: Clinic (Government Owned),MONROVIA, LOS ANGELES, 91016
116,"COUNTY OF LOS ANGELES, PACOIMA PUBLIC HEALTH CENTER ",License Type: Clinic (Government Owned),PACOIMA, LOS ANGELES, 91331
117,"COUNTY OF LOS ANGELES, POMONA PUBLIC HEALTH CENTER ",License Type: Clinic (Government Owned),POMONA, LOS ANGELES, 91766
118,"COUNTY OF LOS ANGELES, SIMMS/MANN PUBLIC HEALTH CENTER ",License Type: Clinic (Government Owned),SANTA MONICA, LOS ANGELES, 90405
119,"COUNTY OF LOS ANGELES, STD PROGRAM ",License Type: Clinic (Government Owned),LOS ANGELES, LOS ANGELES, 90007
120,"COUNTY OF LOS ANGELES, TORRANCE PUBLIC HEALTH CENTER ",License Type: Clinic (Government Owned),TORRANCE, LOS ANGELES, 90502
121,"COUNTY OF LOS ANGELES, WHITTIER PUBLIC HEALTH CENTER ",License Type: Clinic (Government Owned),WHITTIER, LOS ANGELES, 90602
122,"COVE SURGERY CENTER, LLC ",License Type: Clinic,TORRANCE, LOS ANGELES, 90505
123,CSU DOMINGUEZ HILLS STUDENT HEALTH SERVICES ,License Type: Clinic (Government Owned),CARSON, LOS ANGELES, 90747
124,CSU LA STUDENT HEALTH CTR CLINIC ,License Type: Clinic (Government Owned),LOS ANGELES, LOS ANGELES, 90032
125,CULVER CITY YOUTH HEALTH CENTER ,License Type: Clinic,CULVER CITY, LOS ANGELES, 90230
126,CURTIS R TICKER HEALTH CENTER PATIENT CENTERED MEDICAL HOME RM 10 ,License Type: Clinic (Government Owned),INGLEWOOD, LOS ANGELES, 90301
127,DEATH VALLEY HEALTH CENTER ,License Type: Clinic,SHOSHONE, INYO, 92384
128,DELANO COMMUNITY HEALTH CENTER ,License Type: Clinic,DELANO, KERN, 93215
129,DOROTHY KIRBY CENTER CLINIC ,License Type: Clinic (Government Owned),CITY OF COMMERCE, LOS ANGELES, 90040
130,EAST BAKERSFIELD COMMUNITY HEALTH CENTER ,License Type: Clinic,BAKERSFIELD, KERN, 93307
131,EAST BAKERSFIELD DENTAL CENTER ,License Type: Clinic,BAKERSFIELD, KERN, 93307
132,EAST LOS ANGELES HEALTH CENTER ,License Type: Clinic (Government Owned),LOS ANGELES, LOS ANGELES, 90063
133,EAST NILES COMMUNITY HEALTH CENTER ,License Type: Clinic,BAKERSFIELD, KERN, 93306
134,EAST VALLEY COMMUNITY HEALTH CENTER INC / COVINA HEALTH CENTER ,License Type: Clinic,COVINA, LOS ANGELES, 91723
135,EAST VALLEY COMMUNITY HEALTH CENTER INC / PALOMARES SBC ,License Type: Clinic,POMONA, LOS ANGELES, 91767
136,EAST VALLEY COMMUNITY HEALTH CENTER INC / VILLACORTA SCHOOL CLINI ,License Type: Clinic,LA PUENTE, LOS ANGELES, 91744
137,EDWARD R. ROYBAL COMPREHENSIVE HEALTH CENTER ,License Type: Clinic (Government Owned),LOS ANGELES, LOS ANGELES, 90022
138,EISNER PEDIATRIC & FAMILY MEDICAL CENTER ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90015
139,EISNER PEDIATRIC & FAMILY MEDICAL CENTER - WOMENS HEALTH CENTER ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90015
140,EISNER PEDIATRIC & FAMILY MEDICAL CENTER AT LOS ANGELES HIGH SCHO ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90019
141,EISNER PEDIATRIC & FAMILY MEDICAL CENTER AT LYNWOOD ,License Type: Clinic,LYNWOOD, LOS ANGELES, 90262
142,EISNER PEDIATRIC & FAMILY MEDICAL CENTER AT METROPOLITAN HIGH SCH ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90021
143,EISNER PEDIATRIC & FAMILY MEDICAL CENTER AT PANORAMA CITY- OB/GYN ,License Type: Clinic,PANORAMA CITY, LOS ANGELES, 91402
144,EISNER PEDIATRIC & FAMILY MEDICAL CENTER AT PANORAMA CITY- PEDIAT ,License Type: Clinic,PANORAMA CITY, LOS ANGELES, 91402
145,EISNER PEDIATRIC & FAMILY MEDICAL CENTER AT SANTEE EDUCATION COMP ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90011
146,EISNER PEDIATRIC & FAMILY MEDICAL CENTER AT SHERMAN OAKS ,License Type: Clinic,SHERMAN OAKS, LOS ANGELES, 91403
147,EISNER PEDIATRIC & FAMILY MEDICAL CENTER AT VAN NUYS ,License Type: Clinic,VAN NUYS, LOS ANGELES, 91405
148,EL MONTE COMPREHENSIVE HEALTH CENTER CLINIC ,License Type: Clinic (Government Owned),EL MONTE, LOS ANGELES, 91731
149,EL PROYECTO DEL BARRIO ,License Type: Clinic,AZUSA, LOS ANGELES, 91702
150,EL PROYECTO DEL BARRIO INC ,License Type: Clinic,CANOGA PARK, LOS ANGELES, 91306
151,EMPIRE SURGERY CENTER ,License Type: Clinic,BAKERSFIELD, KERN, 93309
152,ENCINO PLAZA SURGICAL CENTER ,License Type: Clinic,ENCINO, LOS ANGELES, 91316
153,ENDOSCOPY CENTER AT SKY PARK ,License Type: Clinic,TORRANCE, LOS ANGELES, 90505
154,ENDOSCOPY CENTER OF SANTA MONICA LLC ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90025
155,ENDOSCOPY CENTER OF SOUTHERN CALIFORNIA ,License Type: Clinic,SANTA MONICA, LOS ANGELES, 90404
156,ENGEMANN STUDENT HEALTH CENTER ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90089
157,ERIC COHEN STUDENT HEALTH CENTER OF USC ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90033
158,FAMILY HEALTH CENTER ,License Type: Clinic,CLAREMONT, LOS ANGELES, 91711
159,FAMILY HEALTH CENTER ,License Type: Clinic,BAKERSFIELD, KERN, 93304
160,FRAZIER MOUNTAIN COMMUNITY HLTH CTR ,License Type: Clinic,LEBEC, KERN, 93243
161,FREEDOM VISION SURGERY CENTER ,License Type: Clinic,ENCINO, LOS ANGELES, 91436
162,GARFIELD HEALTH CENTER ,License Type: Clinic,MONTEREY PARK, LOS ANGELES, 91754
163,GARFIELD HEALTH CENTER-ATLANTIC ,License Type: Clinic,MONTEREY PARK, LOS ANGELES, 91754
164,GASTROENTEROLOGY DIAGNOSTIC CTR MED GRP ,License Type: Clinic,MONTEREY PARK, LOS ANGELES, 91754
165,GLENDALE ENDOSCOPY CENTER LLC ,License Type: Clinic,GLENDALE, LOS ANGELES, 91206
166,GLENDORA DIGESTIVE DISEASE INSTITUTE ,License Type: Clinic,GLENDORA, LOS ANGELES, 91740
167,GOLDEN STATE EYE CENTER ,License Type: Clinic,BAKERSFIELD, KERN, 93301
168,GREENFIELD COMMUNITY HEALTH CENTER ,License Type: Clinic,BAKERSFIELD, KERN, 93307
169,H CLAUDE HUDSON CHC/OUTPT SURGERY DEPT ,License Type: Clinic (Government Owned),LOS ANGELES, LOS ANGELES, 90007
170,H CLAUDE HUDSON CHC/URGENT CARE CLINIC ,License Type: Clinic (Government Owned),LOS ANGELES, LOS ANGELES, 90007
171,H CLAUDE HUDSON COMPREHENSIVE HEALTH CENTER CLINICS ,License Type: Clinic (Government Owned),LOS ANGELES, LOS ANGELES, 90007
172,HACIENDA DIALYSIS CENTER ,License Type: Clinic,HACIENDA HEIGHTS, LOS ANGELES, 91745
173,HANFORD SURGERY CENTER ,License Type: Clinic,HANFORD, KINGS, 93230
174,HARBOR COMMUNITY CLINIC ,License Type: Clinic,SAN PEDRO, LOS ANGELES, 90731
175,HARBOR FREE CLINIC PEDIATRIC CENTER ,License Type: Clinic,SAN PEDRO, LOS ANGELES, 90731
176,HEALING ARTS SURGERY CENTER INC ,License Type: Clinic,BAKERSFIELD, KERN, 93301
177,HIGH DESERT STATE PRISON - CENTRAL HEALTH DENTAL CLINIC ,License Type: Clinic (Government Owned),SUSANVILLE, LASSEN, 96127
178,HIGH DESERT STATE PRISON - FACILITY A DENTAL CLINIC ,License Type: Clinic (Government Owned),SUSANVILLE, LASSEN, 96127
179,HIGH DESERT STATE PRISON - FACILITY A MEDICAL CLINIC ,License Type: Clinic (Government Owned),SUSANVILLE, LASSEN, 96127
180,HIGH DESERT STATE PRISON - FACILITY B DENTAL CLINIC ,License Type: Clinic (Government Owned),SUSANVILLE, LASSEN, 96127
181,HIGH DESERT STATE PRISON - FACILITY B MEDICAL CLINIC ,License Type: Clinic (Government Owned),SUSANVILLE, LASSEN, 96127
182,HIGH DESERT STATE PRISON - FACILITY C DENTAL CLINIC ,License Type: Clinic (Government Owned),SUSANVILLE, LASSEN, 96127
183,HIGH DESERT STATE PRISON - FACILITY C MEDICAL CLINIC ,License Type: Clinic (Government Owned),SUSANVILLE, LASSEN, 96127
184,HIGH DESERT STATE PRISON - FACILITY D DENTAL CLINIC ,License Type: Clinic (Government Owned),SUSANVILLE, LASSEN, 96127
185,HIGH DESERT STATE PRISON - FACILITY D MEDICAL CLINIC ,License Type: Clinic (Government Owned),SUSANVILLE, LASSEN, 96127
186,HIGH DESERT STATE PRISON - FACILITY E DENTAL CLINIC ,License Type: Clinic (Government Owned),SUSANVILLE, LASSEN, 96127
187,HIGH DESERT STATE PRISON - FACILITY E MEDICAL CLINIC ,License Type: Clinic (Government Owned),SUSANVILLE, LASSEN, 96127
188,HIGH DESERT STATE PRISON - RECEIVING AND RELEASE MEDICAL CLINIC ,License Type: Clinic (Government Owned),SUSANVILLE, LASSEN, 96127
189,HIGH DESERT STATE PRISON - TTA MEDICAL CLINIC ,License Type: Clinic (Government Owned),SUSANVILLE, LASSEN, 96127
190,HIGH DESERT STATE PRISON - Z UNIT MEDICAL CLINIC ,License Type: Clinic (Government Owned),SUSANVILLE, LASSEN, 96127
191,HUBERT H HUMPHREY COMPREHENSIVE HLTH CTR ,License Type: Clinic (Government Owned),LOS ANGELES, LOS ANGELES, 90003
192,JORDAN WELLNESS CENTER ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90002
193,JWCH (ST. GEORGE HOTEL) ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90013
194,JWCH INSTITUTE INC (COVENANT HOUSE) ,License Type: Clinic,HOLLYWOOD, LOS ANGELES, 90027
195,JWCH INSTITUTE INC RECUPERATIVE CARE PROGRAM (BELL SHELTER) ,License Type: Clinic,BELL, LOS ANGELES, 90201
196,JWCH INSTITUTE INC RECUPERATIVE CARE PROGRAM (WEINGART) ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90021
197,JWCH INTITUTE INC - PROJECT 50 ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90013
198,JWCH MEDICAL CLINIC (DWC) ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90013
199,JWCH MEDICAL CLINIC (LA CADA) ,License Type: Clinic,SANTA FE SPRINGS, LOS ANGELES, 90670
200,JWCH MOBILE TESTING UNIT ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90013
201,JWCH NORWALK REGIONAL HEALTH CENTER ,License Type: Clinic,NORWALK, LOS ANGELES, 90650
202,KERLAN JOBE SURGERY CENTER ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90045
203,KERN COUNTY DEPARTMENT OF PUBLIC HEALTH ,License Type: Clinic (Government Owned),DELANO, KERN, 93215
204,KERN COUNTY DEPARTMENT OF PUBLIC HEALTH ,License Type: Clinic (Government Owned),SHAFTER, KERN, 93263
205,KERN COUNTY DEPARTMENT OF PUBLIC HEALTH ,License Type: Clinic (Government Owned),RIDGECREST, KERN, 93556
206,KERN COUNTY DEPARTMENT OF PUBLIC HEALTH ,License Type: Clinic (Government Owned),BAKERSFIELD, KERN, 93306
207,KERN RIVER HEALTH CENTER ,License Type: Clinic,WOFFORD HEIGHTS, KERN, 93285
208,KERN VALLEY MEDICAL CENTER ,License Type: Clinic,LAKE ISABELLA, KERN, 93240
209,KINGS COUNTY HEALTH DEPARTMENT ,License Type: Clinic (Government Owned),HANFORD, KINGS, 93230
210,KINGS EYE SURGICAL CENTER ,License Type: Clinic,HANFORD, KINGS, 93230
211,KLOTZ STUDENT HEALTH CENTER ,License Type: Clinic (Government Owned),NORTHRIDGE, LOS ANGELES, 91330
212,LA PEER SURGERY CENTER LLC ,License Type: Clinic,BEVERLY HILLS, LOS ANGELES, 90211
213,LA PUENTE HEALTH CENTER CLINIC ,License Type: Clinic (Government Owned),LA PUENTE, LOS ANGELES, 91744
214,LASSEN SURGERY CENTER ,License Type: Clinic,SUSANVILLE, LASSEN, 96130
215,LINDEN SURGICAL CENTER ,License Type: Clinic,BEVERLY HILLS, LOS ANGELES, 90212
216,LONG BEACH COMPREHENSIVE HEALTH CENTER CLINIC ,License Type: Clinic (Government Owned),LONG BEACH, LOS ANGELES, 90813
217,LONG BEACH QUEST DIALYSIS CENTER ,License Type: Clinic,LONG BEACH, LOS ANGELES, 90807
218,LOS ANGELES COUNTY DEPARTMENT OF HEALTH SERVICES ACTON REHABILITA ,License Type: Clinic (Government Owned),ACTON, LOS ANGELES, 93510
219,LOS ANGELES COUNTY DEPARTMENT OF HEALTH SERVICES LAKE LOS ANGELES ,License Type: Clinic (Government Owned),LAKE LOS ANGELES, LOS ANGELES, 93591
220,LOS ANGELES COUNTY DEPARTMENT OF HEALTH SERVICES LITTLEROCK COMMU ,License Type: Clinic (Government Owned),LITTLEROCK, LOS ANGELES, 93543
221,LOS ANGELES COUNTY DEPARTMENT OF HEALTH SERVICES SOUTH VALLEY HEA ,License Type: Clinic (Government Owned),PALMDALE, LOS ANGELES, 93551
222,LOS ANGELES COUNTY HIGH DESERT REGIONAL HEALTH CENTER ,License Type: Clinic (Government Owned),LANCASTER, LOS ANGELES, 93535
223,LOS ANGELES COUNTY HIGH DESERT REGIONAL HEALTH CENTER AMBULATORY ,License Type: Clinic (Government Owned),LANCASTER, LOS ANGELES, 93535
224,LOS ANGELES COUNTY HIGH DESERT REGIONAL HEALTH CENTER URGENT CARE ,License Type: Clinic (Government Owned),LANCASTER, LOS ANGELES, 93535
225,LOS ANGELES COUNTY MID-VALLEY COMPREHENSIVE HEALTH CENTER ,License Type: Clinic (Government Owned),VAN NUYS, LOS ANGELES, 91405
226,LOS ANGELES COUNTY WEST VALLEY HEALTH CENTER ,License Type: Clinic (Government Owned),CHATSWORTH, LOS ANGELES, 91311
